instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W15DD_SF1.dat;esn;1.5;0.0;0.0;15;15;50;527860.1954351106;532789.0081469993;0.9250965460099744;3600.0127279758453;122912;0 
instances/N50T15/N50T15P1W15DD_SF2.dat;esn;1.5;0.0;0.0;15;15;50;521317.1572295631;524829.5131149947;0.6692374947790042;3600.0131528377533;105243;0 
instances/N50T15/N50T15P1W15DD_SF3.dat;esn;1.5;0.0;0.0;15;15;50;548309.1218691799;550435.0123249972;0.38622006380693924;3600.019036054611;216516;0 
instances/N50T15/N50T15P1W15DD_SF4.dat;esn;1.5;0.0;0.0;15;15;50;534423.6141951287;538227.171519998;0.7066825173704563;3600.015302181244;119246;0 
instances/N50T15/N50T15P1W15DD_SF5.dat;esn;1.5;0.0;0.0;15;15;50;595462.9933795754;598914.8686249983;0.5763549088951011;3600.0093071460724;121750;0 
