instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;0;3;2;120;491977.1705489999;2.6540283439999994
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;0;3;2;120;513949.85035299975;3.37145079
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;0;3;2;120;538045.3567889999;2.274256411
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;0;3;2;120;413024.80126599997;2.167150873
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;0;3;2;120;538315.237151;2.139648922
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;0;3;2;120;525952.2008859997;6.299455980999999
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;0;3;2;120;500648.50208799995;5.670960707
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;0;3;2;120;516979.122581;5.227199248
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;0;3;2;120;488705.0525990001;3.9317331230000003
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;0;3;2;120;549608.117296;4.196721704
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;0;3;2;120;570316.6817170001;5.970477755
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;0;3;2;120;531530.7749920001;18.31173868
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;0;3;2;120;558011.5667959999;13.838279458999999
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;0;3;2;120;534803.186805;7.996541384000001
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;0;3;2;120;554025.968529;10.049351455000002
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;0;3;2;120;595608.899726;12.661578801
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;0;3;2;120;631909.4002319999;20.835822799000002
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;0;3;2;120;621506.843715;16.481765572
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;0;3;2;120;560641.84721;23.886088373
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;0;3;2;120;672155.4212;18.753223323
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;0;3;2;120;867578.1920929994;10.065713642999999
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;0;3;2;120;861548.0041969998;9.666917942
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;0;3;2;120;834834.751809;8.710887202
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;0;3;2;120;1.0854118809889995e6;8.808456966
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;0;3;2;120;909674.0135929998;9.320902526000001
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;0;3;2;120;1.136588489307e6;21.664536489999996
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;0;3;2;120;1.1238262647679998e6;15.514809304
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;0;3;2;120;1.034140236868632e6;19.615338733999998
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;0;3;2;120;1.1689439831319996e6;19.437563211999997
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;0;3;2;120;1.0996001885319997e6;17.345784515000005
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;0;3;2;120;1.2009545266740005e6;59.676221324999986
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;0;3;2;120;1.137788356139e6;62.395157012
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;0;3;2;120;1.184407358273e6;37.388311264
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;0;3;2;120;1.0253704162669999e6;51.51621532
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;0;3;2;120;1.1897233931569995e6;50.508393098000006
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.5;0;3;2;120;1.0732437429679998e6;62.908580820999994
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.5;0;3;2;120;1.3061972848819995e6;78.45519274600001
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.5;0;3;2;120;1.094623071302e6;68.28613625499999
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.5;0;3;2;120;1.2729002010380002e6;66.51550945700001
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.5;0;3;2;120;1.246164806723e6;65.617030331
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.5;0;3;2;120;517716.6862729999;13.677187837
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.5;0;3;2;120;528065.3078299995;5.840899299999999
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.5;0;3;2;120;479960.1647699999;5.992519745
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.5;0;3;2;120;595155.35682;5.954484192
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.5;0;3;2;120;534645.7286069992;8.158987951
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.5;0;3;2;120;549092.4234099998;23.902290091
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.5;0;3;2;120;633370.830319;20.722896746000004
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.5;0;3;2;120;627135.8327489998;8.415977795
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.5;0;3;2;120;583107.8743019997;9.859451586
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.5;0;3;2;120;636343.8898309995;19.305498234999998
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.5;0;3;2;120;661283.397117;51.641489111
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.5;0;3;2;120;573726.1774309995;34.295908606000005
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.5;0;3;2;120;551323.0666730001;17.058228824
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.5;0;3;2;120;542792.9008149992;21.370647348
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.5;0;3;2;120;650319.8281589993;9.427087754
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.5;0;3;2;120;729949.53302;28.601783916000002
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.5;0;3;2;120;587696.5428639995;17.790729207000002
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.5;0;3;2;120;602663.8584469999;18.287915096000003
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.5;0;3;2;120;721470.5783259998;27.911469262
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;1.5;0;3;2;120;709621.0477459998;28.286676649000004
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;1.5;0;3;2;120;1.1297210545249942e6;29.028853787000003
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;1.5;0;3;2;120;979283.8906779992;34.87652395800001
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;1.5;0;3;2;120;1.1253411613210002e6;22.164977526999998
instances/N100T30/N100T30P1W5DD_SF9.dat;100;30;5;1.5;0;3;2;120;1.0025055334759955e6;28.176337329
instances/N100T30/N100T30P1W5DD_SF10.dat;100;30;5;1.5;0;3;2;120;1.051698104677e6;29.442797489
instances/N100T30/N100T30P1W10DD_SF6.dat;100;30;10;1.5;0;3;2;120;1.0625000771819998e6;33.698845808
instances/N100T30/N100T30P1W10DD_SF7.dat;100;30;10;1.5;0;3;2;120;1.036644588406998e6;49.19519771800001
instances/N100T30/N100T30P1W10DD_SF8.dat;100;30;10;1.5;0;3;2;120;1.2307999485709995e6;42.549516632999996
instances/N100T30/N100T30P1W10DD_SF9.dat;100;30;10;1.5;0;3;2;120;1.3168706250479992e6;46.068162301
instances/N100T30/N100T30P1W10DD_SF10.dat;100;30;10;1.5;0;3;2;120;995616.0170320002;69.870242481
instances/N100T30/N100T30P1W15DD_SF6.dat;100;30;15;1.5;0;3;2;120;1.0995465259489997e6;77.30663351899999
instances/N100T30/N100T30P1W15DD_SF7.dat;100;30;15;1.5;0;3;2;120;1.227988762831998e6;75.75219734999999
instances/N100T30/N100T30P1W15DD_SF8.dat;100;30;15;1.5;0;3;2;120;1.102457730581e6;76.458946135
instances/N100T30/N100T30P1W15DD_SF9.dat;100;30;15;1.5;0;3;2;120;1.3088086587219997e6;73.17151124600001
instances/N100T30/N100T30P1W15DD_SF10.dat;100;30;15;1.5;0;3;2;120;1.1377800826640003e6;88.797160038
instances/N100T30/N100T30P1W20DD_SF6.dat;100;30;20;1.5;0;3;2;120;1.4237580713530001e6;90.002153468
instances/N100T30/N100T30P1W20DD_SF7.dat;100;30;20;1.5;0;3;2;120;1.2702474602079995e6;96.04074472199999
instances/N100T30/N100T30P1W20DD_SF8.dat;100;30;20;1.5;0;3;2;120;1.2341634066619987e6;97.68224029800001
instances/N100T30/N100T30P1W20DD_SF9.dat;100;30;20;1.5;0;3;2;120;1.1910943377859967e6;75.886541153
instances/N100T30/N100T30P1W20DD_SF10.dat;100;30;20;1.5;0;3;2;120;1.4025461114419992e6;88.773627689
instances/N200T15/N200T15P1W5DD_SF6.dat;200;15;5;1.5;0;3;2;120;582505.823068;20.626977531
instances/N200T15/N200T15P1W5DD_SF7.dat;200;15;5;1.5;0;3;2;120;575801.766151998;31.585745877999997
instances/N200T15/N200T15P1W5DD_SF8.dat;200;15;5;1.5;0;3;2;120;592183.9489709828;72.601038997
instances/N200T15/N200T15P1W5DD_SF9.dat;200;15;5;1.5;0;3;2;120;591322.042047;34.52815948600001
instances/N200T15/N200T15P1W5DD_SF10.dat;200;15;5;1.5;0;3;2;120;510360.05980241287;31.01313312
instances/N200T15/N200T15P1W10DD_SF6.dat;200;15;10;1.5;0;3;2;120;595974.5997319989;44.216420983
instances/N200T15/N200T15P1W10DD_SF7.dat;200;15;10;1.5;0;3;2;120;665352.949663;53.492236859
instances/N200T15/N200T15P1W10DD_SF8.dat;200;15;10;1.5;0;3;2;120;654225.2270869933;57.14040322499999
instances/N200T15/N200T15P1W10DD_SF9.dat;200;15;10;1.5;0;3;2;120;678859.8328109998;62.452151812
instances/N200T15/N200T15P1W10DD_SF10.dat;200;15;10;1.5;0;3;2;120;673271.2710839999;30.918252306
instances/N200T15/N200T15P1W15DD_SF6.dat;200;15;15;1.5;0;3;2;120;687432.0898879978;52.556755300999995
instances/N200T15/N200T15P1W15DD_SF7.dat;200;15;15;1.5;0;3;2;120;660118.7278019986;75.229652813
instances/N200T15/N200T15P1W15DD_SF8.dat;200;15;15;1.5;0;3;2;120;747108.8141629996;65.01460836
instances/N200T15/N200T15P1W15DD_SF9.dat;200;15;15;1.5;0;3;2;120;761185.286669;82.56265815200001
instances/N200T15/N200T15P1W15DD_SF10.dat;200;15;15;1.5;0;3;2;120;677909.1667079963;87.18088776100001
instances/N200T15/N200T15P1W20DD_SF6.dat;200;15;20;1.5;0;3;2;120;755438.9851409993;76.361728598
instances/N200T15/N200T15P1W20DD_SF7.dat;200;15;20;1.5;0;3;2;120;702267.2060569993;91.97597748499999
instances/N200T15/N200T15P1W20DD_SF8.dat;200;15;20;1.5;0;3;2;120;840246.3842279987;97.502388068
instances/N200T15/N200T15P1W20DD_SF9.dat;200;15;20;1.5;0;3;2;120;716704.2434059989;87.13253510599999
instances/N200T15/N200T15P1W20DD_SF10.dat;200;15;20;1.5;0;3;2;120;808247.9047189981;93.288555816
instances/N200T30/N200T30P1W5DD_SF6.dat;200;30;5;1.5;0;3;2;120;1.1233456601119929e6;82.436756321
instances/N200T30/N200T30P1W5DD_SF7.dat;200;30;5;1.5;0;3;2;120;1.2839133352269998e6;71.35313542
instances/N200T30/N200T30P1W5DD_SF8.dat;200;30;5;1.5;0;3;2;120;1.2164246020000002e6;91.94240925199999
instances/N200T30/N200T30P1W5DD_SF9.dat;200;30;5;1.5;0;3;2;120;1.081715694243386e6;86.927708076
instances/N200T30/N200T30P1W5DD_SF10.dat;200;30;5;1.5;0;3;2;120;1.200693018265e6;82.22299077800001
instances/N200T30/N200T30P1W10DD_SF6.dat;200;30;10;1.5;0;3;2;120;1.479910900599e6;93.027981236
instances/N200T30/N200T30P1W10DD_SF7.dat;200;30;10;1.5;0;3;2;120;1.313213501092e6;97.56807306299999
instances/N200T30/N200T30P1W10DD_SF8.dat;200;30;10;1.5;0;3;2;120;1.293031428154997e6;95.04546460699999
instances/N200T30/N200T30P1W10DD_SF9.dat;200;30;10;1.5;0;3;2;120;1.2761337171240002e6;97.555527095
instances/N200T30/N200T30P1W10DD_SF10.dat;200;30;10;1.5;0;3;2;120;1.1927706986310002e6;96.12308260399999
instances/N200T30/N200T30P1W15DD_SF6.dat;200;30;15;1.5;0;3;2;120;1.3924510533899995e6;104.877429658
instances/N200T30/N200T30P1W15DD_SF7.dat;200;30;15;1.5;0;3;2;120;1.4146466899120002e6;101.326744594
instances/N200T30/N200T30P1W15DD_SF8.dat;200;30;15;1.5;0;3;2;120;1.3551478421000005e6;102.99664229700001
instances/N200T30/N200T30P1W15DD_SF9.dat;200;30;15;1.5;0;3;2;120;1.518397916785e6;104.43933645099999
instances/N200T30/N200T30P1W15DD_SF10.dat;200;30;15;1.5;0;3;2;120;1.4430906351849968e6;105.21524935499998
instances/N200T30/N200T30P1W20DD_SF6.dat;200;30;20;1.5;0;3;2;120;1.4098609640309e6;105.496775544
instances/N200T30/N200T30P1W20DD_SF7.dat;200;30;20;1.5;0;3;2;120;1.4207211349069993e6;107.995299075
instances/N200T30/N200T30P1W20DD_SF8.dat;200;30;20;1.5;0;3;2;120;1.4788514707459994e6;110.75092902499999
instances/N200T30/N200T30P1W20DD_SF9.dat;200;30;20;1.5;0;3;2;120;1.5984570380520008e6;98.63120644700001
instances/N200T30/N200T30P1W20DD_SF10.dat;200;30;20;1.5;0;3;2;120;1.4927872256589977e6;110.82278637800002
