instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;0;4;4;120;490359.33671099984;11.131902683
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;0;4;4;120;509610.99893799913;12.260019504
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;0;4;4;120;537163.0501479998;6.287442446
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;0;4;4;120;411137.16877079965;7.9072405450000005
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;0;4;4;120;534418.5801109996;4.765346749000001
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;0;4;4;120;524577.1987219993;33.852893823
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;0;4;4;120;499333.58698599995;22.560995687000002
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;0;4;4;120;514724.5189149999;28.690798303999998
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;0;4;4;120;487381.78940599994;31.692637957
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;0;4;4;120;549096.4615536463;29.65548768
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;0;4;4;120;567521.4176357214;38.254788623
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;0;4;4;120;527558.659736;46.600686544
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;0;4;4;120;551764.8648599999;45.311556141000004
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;0;4;4;120;532135.368401;38.328257687000004
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;0;4;4;120;552940.903745;42.669922291
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;0;4;4;120;591774.892577;42.645275967
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;0;4;4;120;625877.5211690001;61.047665888999994
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;0;4;4;120;618198.9063629999;61.127416947
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;0;4;4;120;557119.4094619999;60.867504041000004
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;0;4;4;120;669815.417307;51.10761066800001
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;0;4;4;120;862196.5799119992;38.291203164
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;0;4;4;120;858045.4589319996;37.425550998000006
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;0;4;4;120;833406.1646399995;48.804631343
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;0;4;4;120;1.0830548324800003e6;33.758422104
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;0;4;4;120;906745.9303869999;37.67898414900001
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;0;4;4;120;1.1267985842839996e6;78.836618883
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;0;4;4;120;1.1208759172829997e6;79.494024827
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;0;4;4;120;1.024962204835e6;79.58554880099999
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;0;4;4;120;1.1657287586389997e6;82.86642385
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;0;4;4;120;1.093711304056e6;78.007617457
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;0;4;4;120;1.190443676363e6;86.99352779899999
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;0;4;4;120;1.116646371198e6;86.51943837300001
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;0;4;4;120;1.1778790601959997e6;84.61351940699998
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;0;4;4;120;1.0195159515290001e6;80.37145980899999
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;0;4;4;120;1.180168698279e6;77.134305725
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.5;0;4;4;120;1.0729983751639999e6;87.120019966
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.5;0;4;4;120;1.288727861024e6;89.132958396
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.5;0;4;4;120;1.0667114885489997e6;89.76701139900001
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.5;0;4;4;120;1.2705306750690006e6;79.458400449
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.5;0;4;4;120;1.2350853680040007e6;87.10255015499999
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.5;0;4;4;120;517354.47360399854;43.915617188000006
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.5;0;4;4;120;529305.013194999;33.786188822999996
