instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;0;2;4;120;490729.26289700007;7.102879702
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;0;2;4;120;509613.203441;5.796320677
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;0;2;4;120;537156.0360659997;4.7133745760000005
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;0;2;4;120;411153.68165899965;4.961906292
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;0;2;4;120;534518.5198830001;3.9722589200000002
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;0;2;4;120;525062.342498;14.867621804
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;0;2;4;120;501179.44192200014;20.005527004999998
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;0;2;4;120;512391.2958550001;29.951730893999997
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;0;2;4;120;487833.8729309998;18.681503523
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;0;2;4;120;549457.4904200002;13.925257376
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;0;2;4;120;569926.1269440001;25.72885281
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;0;2;4;120;527151.170168;29.144934874999997
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;0;2;4;120;552483.2871559999;27.059235381999997
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;0;2;4;120;534978.2162420001;38.428639896
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;0;2;4;120;553574.4580829999;29.677192398
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;0;2;4;120;593279.139092;35.05600171700001
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;0;2;4;120;626929.140228;43.12765341200001
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;0;2;4;120;618353.044425;46.17764271
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;0;2;4;120;561302.0160269999;49.596327878
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;0;2;4;120;669621.958874;51.269138828
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;0;2;4;120;863885.563564999;22.288635717
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;0;2;4;120;865224.4577089999;27.570581055999998
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;0;2;4;120;836235.3113520001;19.544690848999995
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;0;2;4;120;1.0842157526579201e6;17.326765365
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;0;2;4;120;905888.4762069996;17.826038938
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;0;2;4;120;1.131269938696e6;51.53455581000001
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;0;2;4;120;1.120710917437e6;58.93502941500001
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;0;2;4;120;1.0316279007970002e6;73.089766374
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;0;2;4;120;1.168038118703e6;64.33101424799999
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;0;2;4;120;1.1000099859439996e6;52.167406019999994
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;0;2;4;120;1.2025272445860002e6;82.022087686
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;0;2;4;120;1.1294785044889997e6;84.445299735
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;0;2;4;120;1.17602232999e6;74.250079844
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;0;2;4;120;1.0189065285590001e6;71.215870033
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;0;2;4;120;1.1857944173060001e6;81.17104450400001
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.5;0;2;4;120;1.0709495167140001e6;91.14193930900002
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.5;0;2;4;120;1.2885866535059996e6;85.88480015500001
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.5;0;2;4;120;1.0746076283739996e6;86.692243604
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.5;0;2;4;120;1.2683434507399998e6;82.60651585299999
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.5;0;2;4;120;1.245291985528e6;89.70375985800001
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.5;0;2;4;120;518897.6690679987;47.957679968
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.5;0;2;4;120;529030.4993129995;17.504097307000002
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.5;0;2;4;120;479870.91606299963;16.015007464
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.5;0;2;4;120;594304.6876929998;20.245853751
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.5;0;2;4;120;536299.1713309987;30.562299408999998
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.5;0;2;4;120;549949.3675979997;60.998669904
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.5;0;2;4;120;633037.1615509996;57.51221268
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.5;0;2;4;120;626368.0916829996;38.693403421000006
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.5;0;2;4;120;581143.5012479994;41.0756129
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.5;0;2;4;120;634292.9952849998;45.555994808
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.5;0;2;4;120;656868.0453509998;58.030443878
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.5;0;2;4;120;573030.1502129995;59.57825016300001
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.5;0;2;4;120;551080.9065709997;51.223969994
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.5;0;2;4;120;545385.5757529999;38.4720289
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.5;0;2;4;120;649637.1725499996;64.794432989
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.5;0;2;4;120;730640.6859580004;65.68368545800001
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.5;0;2;4;120;589501.9292279995;50.58413961200001
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.5;0;2;4;120;602724.4034869999;52.244004543
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.5;0;2;4;120;721183.0534259994;59.563341441
