instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N50T15/N50T15P1W5SD_SF1.dat;mc;194227.32414399998;194227.3241440001;5.993766445581288e-14;1.121891975402832;0;0 
instances/N50T15/N50T15P1W5SD_SF2.dat;mc;195714.12813799994;195714.12813800015;1.0409407595423358e-13;1.9509460926055908;1;0 
instances/N50T15/N50T15P1W5SD_SF3.dat;mc;186219.05964399996;186219.05964400008;6.251525598372641e-14;1.6776940822601318;1;0 
instances/N50T15/N50T15P1W5SD_SF4.dat;mc;176429.51949200008;176429.51949200008;0.0;1.8030779361724854;1;0 
instances/N50T15/N50T15P1W5SD_SF5.dat;mc;182092.23317899997;182092.23317900003;3.1966031662782786e-14;1.6122431755065918;1;0 
instances/N50T15/N50T15P1W5SD_DF1.dat;mc;174530.745063;174530.745063;0.0;0.8233311176300049;0;0 
instances/N50T15/N50T15P1W5SD_DF2.dat;mc;168653.42423199982;168653.4242319999;5.1769770917959716e-14;0.8293240070343018;0;0 
instances/N50T15/N50T15P1W5SD_DF3.dat;mc;175163.4658149999;175163.4658149999;0.0;0.8623950481414795;0;0 
instances/N50T15/N50T15P1W5SD_DF4.dat;mc;191596.09278199988;191596.09278199988;0.0;1.2672779560089111;0;0 
instances/N50T15/N50T15P1W5SD_DF5.dat;mc;178671.30116399995;178671.30116400012;9.773420890919577e-14;0.8826160430908203;0;0 
instances/N50T15/N50T15P1W5DD_SF1.dat;mc;175931.139211;175931.139211;0.0;0.8669931888580322;0;0 
instances/N50T15/N50T15P1W5DD_SF2.dat;mc;176182.1504059998;176182.15040599997;9.911502518160622e-14;0.9088561534881592;0;0 
instances/N50T15/N50T15P1W5DD_SF3.dat;mc;171012.95756100002;171012.95756100002;0.0;0.897986888885498;0;0 
instances/N50T15/N50T15P1W5DD_SF4.dat;mc;178146.062251;178146.062251;0.0;0.9557321071624756;0;0 
instances/N50T15/N50T15P1W5DD_SF5.dat;mc;181638.76407900004;181638.76407900004;0.0;0.8998839855194092;0;0 
instances/N50T15/N50T15P1W5DD_DF1.dat;mc;167883.75667999996;167883.75667999996;0.0;0.948173999786377;0;0 
instances/N50T15/N50T15P1W5DD_DF2.dat;mc;183951.299603;183951.299603;0.0;0.8988089561462402;0;0 
instances/N50T15/N50T15P1W5DD_DF3.dat;mc;188555.62008300005;188555.62008300005;0.0;0.8450710773468018;0;0 
instances/N50T15/N50T15P1W5DD_DF4.dat;mc;174496.364796;174496.36479600007;3.335752064607003e-14;0.8843460083007812;0;0 
instances/N50T15/N50T15P1W5DD_DF5.dat;mc;179017.8018229999;179017.80182299996;3.2515012652774604e-14;0.8757181167602539;0;0 
instances/N50T15/N50T15P1W10SD_SF1.dat;mc;235276.76843999984;235276.76844000004;8.659028026776475e-14;1.3223159313201904;0;0 
instances/N50T15/N50T15P1W10SD_SF2.dat;mc;212373.60385599989;212373.60385599989;0.0;1.3080151081085205;0;0 
instances/N50T15/N50T15P1W10SD_SF3.dat;mc;218639.7820549998;218639.7820549998;0.0;1.3639020919799805;0;0 
