instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N200T30/N200T30P1W5SD_SF1.dat;randdpheurmc;890681.0022740004;830372.6529149995;830372.6529149995;0.0;796.2794342041016;26;63.23218390804598 
instances/N200T30/N200T30P1W5SD_SF2.dat;randdpheurmc;833378.3914879998;777545.8686099979;777545.8686100005;3.293872662163388e-13;1501.0921440124512;83;62.74597701149426 
instances/N200T30/N200T30P1W5SD_SF3.dat;randdpheurmc;871143.3875120005;806197.724559994;806197.7245600002;7.797624809826191e-13;1192.330381155014;49;59.91724137931035 
instances/N200T30/N200T30P1W5SD_SF4.dat;randdpheurmc;819251.6115259983;755905.8068279962;755905.8068280015;7.084354632107622e-13;2471.3350088596344;171;61.803448275862074 
instances/N200T30/N200T30P1W5SD_SF5.dat;randdpheurmc;789093.2894680002;731299.1554249995;731299.1554249995;0.0;558.2955658435822;13;56.68965517241379 
instances/N200T30/N200T30P1W5SD_DF1.dat;randdpheurmc;833094.4788659986;755790.7576429987;755790.7576429994;9.241869180034935e-14;113.52850389480591;9;73.25172413793103 
instances/N200T30/N200T30P1W5SD_DF2.dat;randdpheurmc;805244.2396689997;736160.2541750002;736160.2541750002;0.0;125.27774405479431;9;73.11264367816092 
instances/N200T30/N200T30P1W5SD_DF3.dat;randdpheurmc;804716.7740160003;729513.2182419999;729513.2182419999;0.0;30.246402978897095;0;72.6816091954023 
instances/N200T30/N200T30P1W5SD_DF4.dat;randdpheurmc;818614.803069999;740187.4722639957;740187.4722640007;6.762960771609453e-13;23.02898097038269;0;72.32988505747127 
instances/N200T30/N200T30P1W5SD_DF5.dat;randdpheurmc;818892.0758359996;746724.594449;746724.594449008;1.0757188481230657e-12;93.17552614212036;3;75.31149425287357 
instances/N200T30/N200T30P1W5DD_SF1.dat;randdpheurmc;842918.5331270003;779768.958313999;779768.9583140003;1.642240982335461e-13;843.0938930511475;31;72.81494252873563 
instances/N200T30/N200T30P1W5DD_SF2.dat;randdpheurmc;809480.7763619997;739563.2874119995;739563.2874120001;7.870544942429079e-14;1558.48579287529;150;69.82413793103449 
instances/N200T30/N200T30P1W5DD_SF3.dat;randdpheurmc;811853.5640579998;732494.4005469988;732494.4005469993;6.357199276335777e-14;825.9711380004883;33;69.95747126436783 
instances/N200T30/N200T30P1W5DD_SF4.dat;randdpheurmc;818644.3842749996;747149.2839420044;747149.2839420273;3.0539282534934037e-12;1479.8212540149689;89;74.39885057471264 
instances/N200T30/N200T30P1W5DD_SF5.dat;randdpheurmc;846737.422654;783375.7538108882;783375.7538108882;0.0;180.64500308036804;3;69.42758620689655 
instances/N200T30/N200T30P1W5DD_DF1.dat;randdpheurmc;799564.0000650001;728833.1595629998;728833.1595630005;9.583701314858069e-14;58.613625049591064;3;74.95287356321839 
instances/N200T30/N200T30P1W5DD_DF2.dat;randdpheurmc;797512.1961589998;731861.842109;731861.842109;0.0;184.62467312812805;15;78.80114942528735 
instances/N200T30/N200T30P1W5DD_DF3.dat;randdpheurmc;820415.3814110004;756530.9453799999;756530.9453799999;0.0;112.54140591621399;5;79.89770114942529 
instances/N200T30/N200T30P1W5DD_DF4.dat;randdpheurmc;823412.315548;751741.5053299998;751741.5053299998;0.0;31.485655784606934;0;78.76666666666667 
instances/N200T30/N200T30P1W5DD_DF5.dat;randdpheurmc;811885.6019850001;740890.7343059995;740890.7343059995;0.0;21.861382007598877;0;78.9793103448276 
instances/N200T30/N200T30P1W10SD_SF1.dat;randdpheurmc;1.021359398416999e6;926713.7180599975;926713.718060001;3.7686500013393796e-13;709.5486149787903;19;64.2 
instances/N200T30/N200T30P1W10SD_SF2.dat;randdpheurmc;993045.6596449991;890564.5890119956;890564.5890120026;7.843248424423879e-13;171.73971891403198;5;64.64367816091954 
instances/N200T30/N200T30P1W10SD_SF3.dat;randdpheurmc;985943.1318669996;904171.7611950001;904171.7611950021;2.1888103079466437e-13;232.2156538963318;3;62.90689655172413 
instances/N200T30/N200T30P1W10SD_SF4.dat;randdpheurmc;1.0091009754730009e6;905923.6426700009;905923.6426700009;0.0;42.03389596939087;0;62.255172413793105 
instances/N200T30/N200T30P1W10SD_SF5.dat;randdpheurmc;946440.1366519999;845863.044185996;845863.044185996;0.0;292.0184109210968;7;61.196551724137926 
instances/N200T30/N200T30P1W10SD_DF1.dat;randdpheurmc;957624.4583119999;866935.3133910005;866935.3133910005;0.0;186.92092084884644;3;72.7287356321839 
instances/N200T30/N200T30P1W10SD_DF2.dat;randdpheurmc;951859.5968950002;866230.6197299967;866230.6197299995;3.2254317270812983e-13;115.29456901550293;9;75.17586206896551 
instances/N200T30/N200T30P1W10SD_DF3.dat;randdpheurmc;937518.8832479999;842538.2099759998;842538.209976001;1.3817215699956305e-13;28.623980045318604;0;74.8 
instances/N200T30/N200T30P1W10SD_DF4.dat;randdpheurmc;913613.477453001;828896.2925030001;828896.2925030001;0.0;137.2224109172821;7;73.8287356321839 
instances/N200T30/N200T30P1W10SD_DF5.dat;randdpheurmc;950356.2117240003;855390.9087049962;855390.908705;4.355073523170517e-13;112.66717100143433;5;74.2448275862069 
instances/N200T30/N200T30P1W10DD_SF1.dat;randdpheurmc;997437.0807400001;893568.8505049996;893568.850505;3.908439347269416e-14;559.4864339828491;15;73.6448275862069 
instances/N200T30/N200T30P1W10DD_SF2.dat;randdpheurmc;1.0015307656179998e6;888157.186016;888157.1860160001;1.310751336136097e-14;36.19794011116028;0;70.20114942528735 
instances/N200T30/N200T30P1W10DD_SF3.dat;randdpheurmc;1.0217836408519997e6;904510.3182859982;904510.3182859994;1.2870535523302363e-13;299.8480899333954;3;69.54712643678161 
instances/N200T30/N200T30P1W10DD_SF4.dat;randdpheurmc;1.007533043052e6;906187.839739999;906187.8397400004;1.5416051735190295e-13;652.6298978328705;7;75.94252873563218 
instances/N200T30/N200T30P1W10DD_SF5.dat;randdpheurmc;982888.7594009994;877970.786826733;877970.786826733;0.0;684.4463279247284;13;69.50344827586207 
instances/N200T30/N200T30P1W10DD_DF1.dat;randdpheurmc;934277.7662679999;839947.3853019993;839947.385302;8.315901009805141e-14;113.46271896362305;7;77.52528735632184 
instances/N200T30/N200T30P1W10DD_DF2.dat;randdpheurmc;943469.1095039997;847215.9284749989;847215.9284749997;9.618648863878043e-14;28.249969005584717;0;77.50229885057472 
instances/N200T30/N200T30P1W10DD_DF3.dat;randdpheurmc;930875.7820600002;836577.9204209999;836577.9204209999;0.0;22.93258500099182;0;75.86666666666667 
instances/N200T30/N200T30P1W10DD_DF4.dat;randdpheurmc;933912.5104530009;845944.593492;845944.593492;0.0;33.68296694755554;0;76.27011494252874 
instances/N200T30/N200T30P1W10DD_DF5.dat;randdpheurmc;949635.5133509998;865993.4458179988;865993.4458179999;1.2098681595133106e-13;202.11920404434204;15;77.61379310344829 
instances/N200T30/N200T30P1W15SD_SF1.dat;randdpheurmc;1.086958245253999e6;967003.8343149973;967003.8343149982;9.63101222111704e-14;33.78144097328186;0;60.07931034482758 
instances/N200T30/N200T30P1W15SD_SF2.dat;randdpheurmc;1.0865022883249996e6;962831.6516799952;962831.6516799952;0.0;38.67414402961731;0;60.06436781609196 
instances/N200T30/N200T30P1W15SD_SF3.dat;randdpheurmc;1.0704877881990003e6;973631.9871349976;973631.9871349976;0.0;40.830394983291626;0;60.09540229885057 
