instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N200T15/N200T15P1W5SD_SF1.dat;randdpheurmc;422273.90934799996;397064.7734470004;397064.7734470004;0.0;31.871587991714478;5;47.64285714285714 
instances/N200T15/N200T15P1W5SD_SF2.dat;randdpheurmc;398037.62088800006;378888.6767579996;378888.67675800005;1.2290187484414104e-13;16.367645978927612;1;45.371428571428574 
instances/N200T15/N200T15P1W5SD_SF3.dat;randdpheurmc;409949.4709409996;385771.9708199969;385771.97081999946;6.638992135039246e-13;16.687045097351074;1;48.86190476190476 
instances/N200T15/N200T15P1W5SD_SF4.dat;randdpheurmc;384658.72712599987;359471.42400500015;359471.42400500015;0.0;19.494014024734497;1;46.2 
instances/N200T15/N200T15P1W5SD_SF5.dat;randdpheurmc;390171.63353600027;364142.8210110002;364142.8210110002;0.0;5.467135190963745;0;42.48571428571429 
instances/N200T15/N200T15P1W5SD_DF1.dat;randdpheurmc;379261.6339390001;355260.1123519996;355260.1123520001;1.3107615268847044e-13;5.414935111999512;0;57.32380952380952 
instances/N200T15/N200T15P1W5SD_DF2.dat;randdpheurmc;380660.0130340002;355466.5447109999;355466.5447109999;0.0;4.289211988449097;0;57.719047619047615 
instances/N200T15/N200T15P1W5SD_DF3.dat;randdpheurmc;381672.50726600026;360207.8244440002;360207.8244440002;0.0;4.134759902954102;0;60.26190476190476 
instances/N200T15/N200T15P1W5SD_DF4.dat;randdpheurmc;386603.505933;366586.2485139994;366586.248514;1.5878299076798145e-13;4.761229991912842;0;56.56666666666666 
instances/N200T15/N200T15P1W5SD_DF5.dat;randdpheurmc;388755.84827999986;365397.57863000024;365397.57863000024;0.0;4.6424829959869385;0;57.371428571428574 
instances/N200T15/N200T15P1W5DD_SF1.dat;randdpheurmc;390707.65722200007;369618.81748899986;369618.81748899986;0.0;26.54111099243164;5;53.261904761904766 
instances/N200T15/N200T15P1W5DD_SF2.dat;randdpheurmc;390727.37815999985;370724.207734;370724.207734;0.0;4.683624982833862;0;53.72857142857143 
instances/N200T15/N200T15P1W5DD_SF3.dat;randdpheurmc;399044.63558999996;378240.33046700014;378240.33046700014;0.0;19.744075059890747;1;52.76666666666666 
instances/N200T15/N200T15P1W5DD_SF4.dat;randdpheurmc;414009.503428;393136.10345199984;393136.10345199984;0.0;5.013938903808594;0;52.95238095238095 
instances/N200T15/N200T15P1W5DD_SF5.dat;randdpheurmc;398936.849191;378936.5710540003;378936.5710540003;0.0;33.30828619003296;5;55.2047619047619 
instances/N200T15/N200T15P1W5DD_DF1.dat;randdpheurmc;376397.5678130002;355490.9598859998;355490.9598859999;3.274775872339125e-14;3.9865899085998535;0;62.16666666666667 
instances/N200T15/N200T15P1W5DD_DF2.dat;randdpheurmc;384211.25089200004;363289.007905;363289.007905;0.0;4.853135108947754;0;62.96666666666667 
instances/N200T15/N200T15P1W5DD_DF3.dat;randdpheurmc;367397.4081370001;345461.742062;345461.742062;0.0;5.356344938278198;0;60.13333333333334 
instances/N200T15/N200T15P1W5DD_DF4.dat;randdpheurmc;367308.82515100006;350771.4712569996;350771.47125699994;9.95650998153502e-14;4.966789960861206;0;61.45238095238095 
instances/N200T15/N200T15P1W5DD_DF5.dat;randdpheurmc;380990.92700000026;361304.717969;361304.717969;0.0;5.201711177825928;0;62.847619047619055 
instances/N200T15/N200T15P1W10SD_SF1.dat;randdpheurmc;461816.33890900033;437723.46600300045;437723.46600300045;0.0;21.077708959579468;29;49.871428571428574 
instances/N200T15/N200T15P1W10SD_SF2.dat;randdpheurmc;451282.13223700004;426390.95816200005;426390.95816200005;0.0;38.61430096626282;31;44.952380952380956 
instances/N200T15/N200T15P1W10SD_SF3.dat;randdpheurmc;429142.78454699984;404574.09149599785;404574.09149599983;4.891713316935075e-13;31.388963222503662;10;47.24285714285714 
instances/N200T15/N200T15P1W10SD_SF4.dat;randdpheurmc;424792.90291000006;397582.1748949994;397582.4020840003;5.714261991469302e-5;33.50654196739197;11;42.76190476190476 
instances/N200T15/N200T15P1W10SD_SF5.dat;randdpheurmc;428399.4449999998;404294.98576300044;404294.98576300044;0.0;28.391486883163452;9;44.952380952380956 
instances/N200T15/N200T15P1W10SD_DF1.dat;randdpheurmc;418755.8122550001;395628.80157899833;395628.80157899985;3.825300831764531e-13;6.138709783554077;0;57.34761904761905 
instances/N200T15/N200T15P1W10SD_DF2.dat;randdpheurmc;422887.5314010001;397794.94967799983;397794.94967799983;0.0;4.7253148555755615;0;57.480952380952374 
instances/N200T15/N200T15P1W10SD_DF3.dat;randdpheurmc;422158.7216660001;397530.59334899986;397530.59334899986;0.0;4.6226160526275635;0;55.74761904761905 
instances/N200T15/N200T15P1W10SD_DF4.dat;randdpheurmc;422358.53406200005;395189.94674299983;395189.94674299983;0.0;4.5034401416778564;0;56.93333333333334 
instances/N200T15/N200T15P1W10SD_DF5.dat;randdpheurmc;430120.8205159998;407909.5255239981;407909.5255239997;3.995529409330246e-13;47.34477090835571;6;59.423809523809524 
instances/N200T15/N200T15P1W10DD_SF1.dat;randdpheurmc;423340.813841;399185.77651600016;399185.77651600016;0.0;28.218749046325684;3;54.99523809523809 
instances/N200T15/N200T15P1W10DD_SF2.dat;randdpheurmc;438173.1991109999;412406.3281289998;412406.3281289998;0.0;6.172538995742798;0;53.542857142857144 
instances/N200T15/N200T15P1W10DD_SF3.dat;randdpheurmc;441215.6792490001;417423.87634799996;417423.87634799996;0.0;27.711138010025024;5;52.59047619047619 
instances/N200T15/N200T15P1W10DD_SF4.dat;randdpheurmc;449598.2815439999;427403.61845199985;427403.61845199985;0.0;14.919289112091064;7;52.58571428571429 
instances/N200T15/N200T15P1W10DD_SF5.dat;randdpheurmc;451648.17281500006;428298.985661;428298.985661;0.0;27.343286991119385;5;58.43809523809524 
instances/N200T15/N200T15P1W10DD_DF1.dat;randdpheurmc;429626.91284699994;410024.56850799965;410024.5685079999;5.6784559154856335e-14;4.366639137268066;0;56.233333333333334 
instances/N200T15/N200T15P1W10DD_DF2.dat;randdpheurmc;434544.28574400005;412699.361825;412699.361825;0.0;4.796441078186035;0;60.4 
instances/N200T15/N200T15P1W10DD_DF3.dat;randdpheurmc;421503.4651820001;397518.89502099936;397518.89502099983;1.1714192536260187e-13;4.067279100418091;0;59.46190476190476 
instances/N200T15/N200T15P1W10DD_DF4.dat;randdpheurmc;420338.66783100006;398613.0494759997;398613.049476;7.301273878261733e-14;4.105303049087524;0;63.17619047619048 
instances/N200T15/N200T15P1W10DD_DF5.dat;randdpheurmc;426038.159964;400282.74383799994;400282.74383799994;0.0;4.09871506690979;0;66.9095238095238 
instances/N200T15/N200T15P1W15SD_SF1.dat;randdpheurmc;458100.2534429999;428059.8889319983;428059.8889319995;2.855583788129695e-13;23.891163110733032;5;42.095238095238095 
instances/N200T15/N200T15P1W15SD_SF2.dat;randdpheurmc;500850.00849100016;466550.54602500057;466550.54602500057;0.0;15.397099018096924;1;44.87619047619047 
instances/N200T15/N200T15P1W15SD_SF3.dat;randdpheurmc;488237.11250200006;458666.2694699999;458666.2694699999;0.0;24.195258855819702;7;50.3 
instances/N200T15/N200T15P1W15SD_SF4.dat;randdpheurmc;478930.6803150001;450126.1480610001;450126.1480610001;0.0;26.52381205558777;23;43.180952380952384 
instances/N200T15/N200T15P1W15SD_SF5.dat;randdpheurmc;475569.0996050001;441859.531303;441859.53130300005;1.3173340573149745e-14;15.815491914749146;1;39.800000000000004 
instances/N200T15/N200T15P1W15SD_DF1.dat;randdpheurmc;473456.9441139999;448546.98587899964;448546.98587899964;0.0;5.434539079666138;0;60.43333333333333 
instances/N200T15/N200T15P1W15SD_DF2.dat;randdpheurmc;463118.9814779999;435867.4297199995;435867.42972000013;1.468988564847477e-13;4.963171005249023;0;58.9952380952381 
instances/N200T15/N200T15P1W15SD_DF3.dat;randdpheurmc;459619.42128699995;433448.65724700014;433448.65724700014;0.0;5.453961133956909;1;55.50000000000001 
instances/N200T15/N200T15P1W15SD_DF4.dat;randdpheurmc;456329.8350880003;431737.6007559999;431737.6007559999;0.0;4.900997161865234;0;56.61904761904763 
instances/N200T15/N200T15P1W15SD_DF5.dat;randdpheurmc;467495.3845910001;435230.94211900013;435230.9421190002;1.3373971214011792e-14;5.394949197769165;1;56.92857142857143 
instances/N200T15/N200T15P1W15DD_SF1.dat;randdpheurmc;476196.00651499996;448320.89379799995;448320.89379799995;0.0;38.25807309150696;9;52.95238095238095 
instances/N200T15/N200T15P1W15DD_SF2.dat;randdpheurmc;470762.32209500007;446101.3546370001;446101.3546370001;0.0;34.24074196815491;3;54.06666666666666 
instances/N200T15/N200T15P1W15DD_SF3.dat;randdpheurmc;477723.9164010001;451616.24486599985;451616.24486599985;0.0;10.954560041427612;1;53.166666666666664 
instances/N200T15/N200T15P1W15DD_SF4.dat;randdpheurmc;456545.48771599995;431715.40726800007;431715.40726800007;0.0;19.232228994369507;3;56.93333333333334 
instances/N200T15/N200T15P1W15DD_SF5.dat;randdpheurmc;463888.07923199993;438458.5290160001;438458.5290160001;0.0;14.124024868011475;1;53.49047619047619 
instances/N200T15/N200T15P1W15DD_DF1.dat;randdpheurmc;456562.39279199997;431852.88343599974;431852.88343599974;0.0;13.619221925735474;1;64.06190476190477 
instances/N200T15/N200T15P1W15DD_DF2.dat;randdpheurmc;477696.7329569999;452163.14540200005;452163.14540200005;0.0;4.963320970535278;0;60.81428571428571 
instances/N200T15/N200T15P1W15DD_DF3.dat;randdpheurmc;456673.54919599975;435016.84511299984;435016.845113;4.0141659961476234e-14;3.7782020568847656;0;62.31428571428571 
instances/N200T15/N200T15P1W15DD_DF4.dat;randdpheurmc;464300.7550549999;436364.93764899974;436364.93764899997;5.335686338785364e-14;4.504076957702637;0;62.79523809523809 
instances/N200T15/N200T15P1W15DD_DF5.dat;randdpheurmc;449037.5433849999;424737.83354599925;424737.83354600007;1.9186123496113924e-13;3.8211591243743896;0;63.03809523809524 
instances/N200T15/N200T15P1W20SD_SF1.dat;randdpheurmc;575667.5609019997;535690.2716149988;535690.2716150003;2.825138450223397e-13;13.252036094665527;1;46.96666666666667 
instances/N200T15/N200T15P1W20SD_SF2.dat;randdpheurmc;507692.82788900024;474284.1053340003;474284.1053340003;0.0;15.243088960647583;1;46.75714285714286 
instances/N200T15/N200T15P1W20SD_SF3.dat;randdpheurmc;551854.8510570001;517312.23190800054;517312.23190800054;0.0;15.16657280921936;1;48.45238095238095 
instances/N200T15/N200T15P1W20SD_SF4.dat;randdpheurmc;513638.357871;482310.61499800015;482310.61499800015;0.0;34.750014781951904;9;46.890476190476186 
instances/N200T15/N200T15P1W20SD_SF5.dat;randdpheurmc;552324.0496929999;521792.115119999;521792.1151199998;1.5617469662245363e-13;15.448599100112915;1;46.67619047619048 
instances/N200T15/N200T15P1W20SD_DF1.dat;randdpheurmc;505769.39303900016;472653.82730899967;472653.82730899967;0.0;49.55905508995056;3;53.98571428571428 
instances/N200T15/N200T15P1W20SD_DF2.dat;randdpheurmc;524402.5336809999;489942.9455690001;489942.9455690001;0.0;5.883958101272583;1;55.08095238095238 
instances/N200T15/N200T15P1W20SD_DF3.dat;randdpheurmc;510297.1820229998;479638.97127799987;479638.97127799987;0.0;15.765331983566284;1;55.1 
instances/N200T15/N200T15P1W20SD_DF4.dat;randdpheurmc;508195.7877280001;482998.5008620001;482998.5008620001;0.0;5.847954988479614;1;55.519047619047626 
instances/N200T15/N200T15P1W20SD_DF5.dat;randdpheurmc;504057.0060489996;471969.1422369984;471969.1422369998;2.9599050804506213e-13;15.089455842971802;1;59.1952380952381 
instances/N200T15/N200T15P1W20DD_SF1.dat;randdpheurmc;540452.414385;509864.565032;509864.565032;0.0;11.94535207748413;1;54.45714285714286 
instances/N200T15/N200T15P1W20DD_SF2.dat;randdpheurmc;540168.6772050001;512512.9259459992;512512.9259459998;1.1357305926680253e-13;9.714730024337769;1;56.55238095238096 
instances/N200T15/N200T15P1W20DD_SF3.dat;randdpheurmc;546380.5751990001;510361.7937949995;510361.7937949995;0.0;4.43471097946167;0;53.6 
instances/N200T15/N200T15P1W20DD_SF4.dat;randdpheurmc;516123.7096009999;488004.92657799943;488004.926578;1.1927678952266441e-13;17.890723943710327;1;53.800000000000004 
instances/N200T15/N200T15P1W20DD_SF5.dat;randdpheurmc;553266.722208;518825.99435499986;518825.99435499986;0.0;4.4695820808410645;0;55.66190476190476 
instances/N200T15/N200T15P1W20DD_DF1.dat;randdpheurmc;497316.77926200005;465433.9156299997;465433.91562999994;5.0024425774541113e-14;3.758397102355957;0;64.26666666666667 
instances/N200T15/N200T15P1W20DD_DF2.dat;randdpheurmc;510936.2249739999;478121.3890939995;478121.38909400004;1.0956818920272411e-13;5.9496910572052;0;62.54761904761905 
instances/N200T15/N200T15P1W20DD_DF3.dat;randdpheurmc;503554.63535399997;473078.4943179996;473078.49431799987;6.152008769430623e-14;3.7597289085388184;0;62.03809523809524 
instances/N200T15/N200T15P1W20DD_DF4.dat;randdpheurmc;511515.6310019999;481146.3024299997;481146.3024299997;0.0;85.79793310165405;4;59.266666666666666 
instances/N200T15/N200T15P1W20DD_DF5.dat;randdpheurmc;494202.503672;469498.5404180001;469498.5404180001;0.0;4.016880989074707;0;60.86190476190476 
