instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N100T30/N100T30P1W5SD_SF1.dat;randdpheurmc;601127.0803699999;563593.4608959993;563593.4608959993;0.0;161.37033700942993;21;63.23448275862069 
instances/N100T30/N100T30P1W5SD_SF2.dat;randdpheurmc;538197.1557169999;508394.0000880001;508394.0000880001;0.0;181.68678784370422;25;60.05747126436781 
instances/N100T30/N100T30P1W5SD_SF3.dat;randdpheurmc;581178.33981;548169.4973380006;548169.4973380006;0.0;146.44196891784668;25;63.289655172413795 
instances/N100T30/N100T30P1W5SD_SF4.dat;randdpheurmc;544215.9873279996;506124.92309999984;506124.9231000001;4.600260390810017e-14;290.26402592658997;125;63.6367816091954 
instances/N100T30/N100T30P1W5SD_SF5.dat;randdpheurmc;546919.7050410002;505979.0684019985;505979.0684019991;1.1503966181308824e-13;69.98899507522583;47;65.04827586206896 
instances/N100T30/N100T30P1W5SD_DF1.dat;randdpheurmc;512969.059823;479064.3798069996;479064.3798069997;2.430055890897899e-14;115.64862298965454;3;72.3287356321839 
instances/N100T30/N100T30P1W5SD_DF2.dat;randdpheurmc;548688.6339609998;506651.95736499655;506651.95736499917;5.16990944775729e-13;102.21855998039246;1;75.17931034482758 
instances/N100T30/N100T30P1W5SD_DF3.dat;randdpheurmc;537552.4351659997;494164.47473799955;494164.47473799955;0.0;119.73706889152527;3;72.8344827586207 
instances/N100T30/N100T30P1W5SD_DF4.dat;randdpheurmc;539113.1867329996;493503.2646939992;493503.2646939999;1.4153744887477364e-13;9.29682993888855;0;69.28045977011494 
instances/N100T30/N100T30P1W5SD_DF5.dat;randdpheurmc;577761.6314829999;532182.8594759982;532182.8594759993;1.968755433938708e-13;49.98224210739136;3;76.27816091954023 
instances/N100T30/N100T30P1W5DD_SF1.dat;randdpheurmc;590162.247636;554323.4795310004;554323.4795310004;0.0;87.08605694770813;17;73.25287356321839 
instances/N100T30/N100T30P1W5DD_SF2.dat;randdpheurmc;596166.8977780001;557671.2784810001;557671.2784810002;2.0875258654888942e-14;129.79511213302612;21;71.39080459770115 
instances/N100T30/N100T30P1W5DD_SF3.dat;randdpheurmc;552083.828271;511179.33605699975;511179.33605699975;0.0;166.2686128616333;29;75.12413793103448 
instances/N100T30/N100T30P1W5DD_SF4.dat;randdpheurmc;520744.9925539999;483262.61443700007;483262.61443700007;0.0;74.16042399406433;12;74.47816091954023 
instances/N100T30/N100T30P1W5DD_SF5.dat;randdpheurmc;566647.3010500001;524965.2996009998;524965.2996009998;0.0;81.58270502090454;9;65.48965517241379 
instances/N100T30/N100T30P1W5DD_DF1.dat;randdpheurmc;538526.528869;500165.220169;500165.220169;0.0;10.520462989807129;0;79.19540229885057 
instances/N100T30/N100T30P1W5DD_DF2.dat;randdpheurmc;534600.932302;497991.1036169994;497991.1036169997;5.844247064926924e-14;95.58852410316467;3;75.62988505747127 
instances/N100T30/N100T30P1W5DD_DF3.dat;randdpheurmc;540250.925774;496285.97737899993;496285.97737899993;0.0;159.31629300117493;5;74.6183908045977 
instances/N100T30/N100T30P1W5DD_DF4.dat;randdpheurmc;537617.0455710001;501357.50984799967;501357.50984799967;0.0;8.55751895904541;0;76.59770114942529 
instances/N100T30/N100T30P1W5DD_DF5.dat;randdpheurmc;538831.6783179999;496134.55369500007;496134.55369500007;0.0;16.015048027038574;1;76.70344827586207 
instances/N100T30/N100T30P1W10SD_SF1.dat;randdpheurmc;700845.793027;639360.201474;639360.201474;0.0;76.06147694587708;14;63.37011494252873 
