instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;2.0;1.75;556921.9223509121;556922.2371281167;5.6520853998800964e-5;954.1035988330841;805613;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.5;2.0;1.75;489899.37550987734;489912.9073988649;0.0027621009332911765;1800.0239479541779;314704;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.5;2.0;1.75;593696.8978785384;597609.620104949;0.6547287886235009;1800.0609731674194;52446;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.5;2.0;1.75;854071.064031768;865829.2469533789;1.358025611052616;1800.0093228816986;24238;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.5;2.0;1.75;1.1128849067134098e6;1.1455624477600707e6;2.8525324927118176;1800.018800020218;12668;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.5;2.0;1.75;1.187947088195298e6;1.2434215087026583e6;4.461433240385256;1800.0287809371948;12752;0 
