instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;1.75;1.75;557056.0748561666;557056.0748561666;0.0;408.31692004203796;316880;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.5;1.75;1.75;491216.45085036906;491275.19050444907;0.011956568378650702;1800.0154781341553;460843;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.5;1.75;1.75;594303.8890072714;599816.5187087656;0.9190526651985783;1800.0235500335693;41391;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.5;1.75;1.75;861873.8429524458;871305.7224258292;1.0824994293763754;1800.0107021331787;30482;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.5;1.75;1.75;1.1180507473377355e6;1.1486516372561674e6;2.664070543748974;1800.0221560001373;15312;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.5;1.75;1.75;1.185259169264393e6;1.2463595456313568e6;4.902307410500298;1800.037607908249;10066;0 
