instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;2.0;1.5;557910.3331969667;557910.3331969667;0.0;194.2731921672821;102131;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.5;2.0;1.5;492395.9886960004;492469.7427438324;0.01497636127268649;1800.0112299919128;694340;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.5;2.0;1.5;602434.2352897229;602725.156240633;0.048267597245257296;1800.071897983551;145937;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.5;2.0;1.5;864564.9783852841;872652.7391273291;0.9268017367518879;1800.054109096527;38611;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.5;2.0;1.5;1.1292841207150873e6;1.1491730846321103e6;1.7307196089952086;1800.072510957718;20719;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.5;2.0;1.5;1.1946432798729478e6;1.246743168090051e6;4.17887898250268;1800.022332906723;7237;0 
