instance,form_x,cap,capw,capr,T,W,R,bestbound,bestsol,gap,time,nodes,opt,form_y,bal,fixsizerf,freeintervalrf,maxtimerf,bestsolrf,timerf,fixsizefo,freeintervalfo,minroundsfo,maxtimefo,incfixfo,inchorfo,bestsolfo,timefo,rounds,gap_rffo,impr_fo_rf,impr_rffo_esls,dif,#inst<=,#inst<
instances/N50T30/N50T30P1W20DD_SF1.dat,esls,0.0,0.0,1.5,30.0,20.0,50.0,504145.438579,504145.43857900007,2.3091614625149964e-14,12.641971826553345,262.0,1.0,rffoesls,1.0,3.0,2.0,60.0,505227.2798459751,34.79380659600001,3.0,2.0,2.0,600.0,0.0,1.0,504145.438579,600.013295545,24.0,0.0,0.2141296224750395,1.1545807312574982e-14,5.820766091346741e-11,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF2.dat,esls,0.0,0.0,1.5,30.0,20.0,50.0,539322.880854,539322.8808540001,2.1585459464021805e-14,4.5641090869903564,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,539832.6847569643,33.099775843,3.0,2.0,2.0,600.0,0.0,1.0,539322.8808539759,408.2539728740001,29.0,-4.4681901090527145e-12,0.09443739095159735,4.489775568516536e-12,2.421438694000244e-08,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF3.dat,esls,0.0,0.0,1.5,30.0,20.0,50.0,487478.734641,487478.7346410001,1.1940553869767056e-14,13.652175903320312,150.0,1.0,rffoesls,1.0,3.0,2.0,60.0,487999.99687498494,36.386595869,3.0,2.0,2.0,600.0,0.0,1.0,487478.73464098095,600.0128767250001,28.0,-3.90456111541398e-12,0.10681603224221284,3.928442223153361e-12,1.9150320440530777e-08,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF4.dat,esls,0.0,0.0,1.5,30.0,20.0,50.0,517083.324204,517083.324204,0.0,13.02551293373108,210.0,1.0,rffoesls,1.0,3.0,2.0,60.0,517539.148347,34.150711545,3.0,2.0,2.0,600.0,0.0,1.0,517083.32420399983,600.0122199710001,25.0,-3.377076277004631e-14,0.0880752971936644,3.3770762770046294e-14,1.7462298274040222e-10,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF5.dat,esls,0.0,0.0,1.5,30.0,20.0,50.0,506122.444093,506122.444093,0.0,15.075555086135864,356.0,1.0,rffoesls,1.0,3.0,2.0,60.0,509994.71612197696,38.066323144,3.0,2.0,2.0,600.0,0.0,1.0,506122.4440929835,600.007242163,26.0,-3.2662008753730973e-12,0.7592768918153503,3.2662008753729907e-12,1.6530975699424744e-08,1.0,0.0
instances/N50T30/N50T30P1W15DD_SF1.dat,esls,0.0,0.0,1.75,30.0,15.0,50.0,461213.519144,461213.519144,1.2620545256674018e-14,11.863442182540894,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,462082.225186,35.860813673,3.0,2.0,2.0,600.0,0.0,1.0,461213.519144,579.14275535,31.0,0.0,0.1879981515519883,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W15DD_SF2.dat,esls,0.0,0.0,1.75,30.0,15.0,50.0,475410.906058,475410.906058,0.0,9.95789098739624,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,479320.402956,40.111671816,3.0,2.0,2.0,600.0,0.0,1.0,475410.906058,526.0265573009998,32.0,0.0,0.815633316230624,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W15DD_SF3.dat,esls,0.0,0.0,1.75,30.0,15.0,50.0,458475.061659,458475.061659,0.0,15.15537691116333,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,458709.229369,35.361750866,3.0,2.0,2.0,600.0,0.0,1.0,458475.06165900006,600.0086923069999,28.0,1.2695927386506468e-14,0.05104926934260108,-1.2695927386506471e-14,-5.820766091346741e-11,1.0,0.0
instances/N50T30/N50T30P1W15DD_SF4.dat,esls,0.0,0.0,1.75,30.0,15.0,50.0,452952.631609,452952.631609,0.0,10.78872299194336,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,453511.977969,33.519160983,3.0,2.0,2.0,600.0,0.0,1.0,452952.6316089999,576.331753116,32.0,-1.2850717017958233e-14,0.1233366233247135,1.285071701795823e-14,5.820766091346741e-11,1.0,0.0
instances/N50T30/N50T30P1W15DD_SF5.dat,esls,0.0,0.0,1.75,30.0,15.0,50.0,447126.115613,447126.115613,0.0,9.570592880249023,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,447280.62588216446,33.731031757,3.0,2.0,2.0,600.0,0.0,1.0,447126.115613,460.609940829,29.0,0.0,0.03454436884220479,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W15DD_SF1.dat,esls,0.0,0.0,1.75,15.0,15.0,100.0,341455.538919,341455.538919,0.0,1.6227750778198242,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,341672.053152,15.360073242,3.0,2.0,2.0,600.0,0.0,1.0,341455.538919,53.318551591,14.0,0.0,0.06336902038156264,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W15DD_SF2.dat,esls,0.0,0.0,1.75,15.0,15.0,100.0,328728.89446,328728.89446,0.0,2.7933871746063232,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,328874.99716,15.741110394,3.0,2.0,2.0,600.0,0.0,1.0,328728.89446,60.219344941,14.0,0.0,0.04442499468239197,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W15DD_SF3.dat,esls,0.0,0.0,1.75,15.0,15.0,100.0,343681.290387,343681.290387,1.6936523035025578e-14,1.874091863632202,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,343757.341754,15.083121477,3.0,2.0,2.0,600.0,0.0,1.0,343681.2903869999,52.471337861,14.0,-3.387304607005117e-14,0.022123561525129138,3.3873046070051157e-14,1.1641532182693481e-10,1.0,0.0
instances/N100T15/N100T15P1W15DD_SF4.dat,esls,0.0,0.0,1.75,15.0,15.0,100.0,349916.12022299995,349916.12022299995,0.0,1.99944806098938,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,349976.91466500005,15.504923051,3.0,2.0,2.0,600.0,0.0,1.0,349916.12022300006,58.38810179199999,15.0,3.326949377260579e-14,0.017370986328677354,-3.326949377260581e-14,-1.1641532182693481e-10,1.0,0.0
instances/N100T15/N100T15P1W15DD_SF5.dat,esls,0.0,0.0,1.75,15.0,15.0,100.0,334658.44548600004,334658.44548600004,0.0,2.558046102523804,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,334688.413892,15.616768621,3.0,2.0,2.0,600.0,0.0,1.0,334658.4454859999,57.099230812,12.0,-3.478630926462154e-14,0.008954121133613133,3.478630926462153e-14,1.1641532182693481e-10,1.0,0.0
instances/N100T30/N100T30P1W15DD_SF1.dat,esls,0.0,0.0,1.5,30.0,15.0,100.0,680504.7929213842,680504.819237,3.867072649796526e-06,18.65058207511902,1.0,0.0,rffoesls,1.0,3.0,2.0,60.0,684019.366515,47.83320453900001,3.0,2.0,2.0,600.0,0.0,1.0,680504.819237,600.0228972609998,22.0,3.867072649796526e-06,0.5138081536939891,0.0,0.0,1.0,0.0
instances/N100T30/N100T30P1W15DD_SF2.dat,esls,0.0,0.0,1.5,30.0,15.0,100.0,690692.3668479994,690692.3668479994,0.0,43.98745584487915,937.0,1.0,rffoesls,1.0,3.0,2.0,60.0,716052.381904,52.881605431,3.0,2.0,2.0,600.0,0.0,1.0,690692.3668480001,600.035247706,22.0,1.0112923849863905e-13,3.541642440817945,-1.0112923849863915e-13,-6.984919309616089e-10,1.0,0.0
instances/N100T30/N100T30P1W15DD_SF3.dat,esls,0.0,0.0,1.5,30.0,15.0,100.0,692648.8786819996,692648.8786819996,0.0,46.42459416389465,1543.0,1.0,rffoesls,1.0,3.0,2.0,60.0,701110.37385,53.876643398,3.0,2.0,2.0,600.0,0.0,1.0,692648.8786819999,600.016919159,21.0,3.361452690097602e-14,1.2068706274499394,-3.361452690097604e-14,-2.3283064365386963e-10,1.0,0.0
instances/N100T30/N100T30P1W15DD_SF4.dat,esls,0.0,0.0,1.5,30.0,15.0,100.0,681145.8051540002,681145.8051540002,0.0,38.261127948760986,461.0,1.0,rffoesls,1.0,3.0,2.0,60.0,697088.547301,52.43502521,3.0,2.0,2.0,600.0,0.0,1.0,681145.8051539996,600.0155565000001,21.0,-8.545550816437502e-14,2.28704691946637,8.545550816437494e-14,5.820766091346741e-10,1.0,0.0
instances/N100T30/N100T30P1W15DD_SF5.dat,esls,0.0,0.0,1.5,30.0,15.0,100.0,670838.3424378824,670838.5605629999,3.251529209858904e-05,29.840636014938354,1.0,0.0,rffoesls,1.0,3.0,2.0,60.0,679692.696426,51.716854193,3.0,2.0,2.0,600.0,0.0,1.0,670838.5605630004,600.012634011,19.0,3.251529216800382e-05,1.3026675009981619,-6.941480628617025e-14,-4.656612873077393e-10,1.0,0.0
instances/N100T15/N100T15P1W5DD_SF1.dat,esls,0.0,0.0,1.75,15.0,5.0,100.0,276615.226666,276615.226666,0.0,4.249152898788452,509.0,1.0,rffoesls,1.0,3.0,2.0,60.0,276693.274235,19.04200687,3.0,2.0,2.0,600.0,0.0,1.0,276615.226666,92.542939503,14.0,0.0,0.02820725195284607,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W5DD_SF2.dat,esls,0.0,0.0,1.75,15.0,5.0,100.0,245784.9394,245784.9394,0.0,55.51231217384338,3388.0,1.0,rffoesls,1.0,3.0,2.0,60.0,245940.444928,22.924823123000003,3.0,2.0,2.0,600.0,0.0,1.0,245784.9394000001,230.467731548,13.0,3.5523531906935496e-14,0.06322893660107279,-3.552353190693551e-14,-8.731149137020111e-11,1.0,0.0
instances/N100T15/N100T15P1W5DD_SF3.dat,esls,0.0,0.0,1.75,15.0,5.0,100.0,268160.08242799976,268160.08242799976,0.0,23.38774609565735,2551.0,1.0,rffoesls,1.0,3.0,2.0,60.0,268395.920302,26.682314085,3.0,2.0,2.0,600.0,0.0,1.0,268160.08242799994,206.217733545,14.0,6.511893237774787e-14,0.0878693959784156,-6.511893237774792e-14,-1.7462298274040222e-10,1.0,0.0
instances/N100T15/N100T15P1W5DD_SF4.dat,esls,0.0,0.0,1.75,15.0,5.0,100.0,264247.762268,264247.762268,0.0,17.638365983963013,923.0,1.0,rffoesls,1.0,3.0,2.0,60.0,264317.04618726386,19.126030668,3.0,2.0,2.0,600.0,0.0,1.0,264247.76226799993,144.623437398,14.0,-2.202768357010086e-14,0.026212429452936507,2.2027683570100858e-14,5.820766091346741e-11,1.0,0.0
instances/N100T15/N100T15P1W5DD_SF5.dat,esls,0.0,0.0,1.75,15.0,5.0,100.0,269760.07948,269760.07948,0.0,8.403449058532715,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,269937.79605,18.256418739,3.0,2.0,2.0,600.0,0.0,1.0,269760.07948,89.09704321,14.0,0.0,0.06583611950624044,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W5DD_SF1.dat,esls,0.0,0.0,1.75,30.0,5.0,50.0,386171.250036,386171.250036,0.0,17.846662044525146,1267.0,1.0,rffoesls,1.0,3.0,2.0,60.0,386761.617317443,31.100240687,3.0,2.0,2.0,600.0,0.0,1.0,386171.250036,600.0135082759999,30.0,0.0,0.1526437099776825,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W5DD_SF2.dat,esls,0.0,0.0,1.75,30.0,5.0,50.0,360417.8675399993,360417.8675399993,0.0,34.4266619682312,4567.0,1.0,rffoesls,1.0,3.0,2.0,60.0,360821.040732,33.995045153,3.0,2.0,2.0,600.0,0.0,1.0,360417.86754000006,600.010444539,26.0,2.099506323146135e-13,0.11173771662041611,-2.0995063231461393e-13,-7.566995918750763e-10,1.0,0.0
instances/N50T30/N50T30P1W5DD_SF3.dat,esls,0.0,0.0,1.75,30.0,5.0,50.0,400424.5512969995,400424.5512969995,0.0,32.93190288543701,2488.0,1.0,rffoesls,1.0,3.0,2.0,60.0,401394.905855,35.171495386,3.0,2.0,2.0,600.0,0.0,1.0,400424.5512969999,600.0111040349999,28.0,1.0175540562498087e-13,0.24174560858792743,-1.0175540562498097e-13,-4.0745362639427185e-10,1.0,0.0
instances/N50T30/N50T30P1W5DD_SF4.dat,esls,0.0,0.0,1.75,30.0,5.0,50.0,367080.38027299976,367080.3802729999,3.171385017645346e-14,31.023540019989014,1692.0,1.0,rffoesls,1.0,3.0,2.0,60.0,367459.8338109986,35.191934085,3.0,2.0,2.0,600.0,0.0,1.0,367080.380273,600.0067443599997,26.0,6.342770035290691e-14,0.10326394971205885,-3.1713850176453467e-14,-1.1641532182693481e-10,1.0,0.0
instances/N50T30/N50T30P1W5DD_SF5.dat,esls,0.0,0.0,1.75,30.0,5.0,50.0,364233.83167099976,364233.8316709998,1.598084962246023e-14,45.64555883407593,3066.0,1.0,rffoesls,1.0,3.0,2.0,60.0,365090.588148,35.58331931,3.0,2.0,2.0,600.0,0.0,1.0,364233.831671,600.0143235330002,26.0,6.39233984898409e-14,0.2346695600525057,-4.794254886738069e-14,-1.7462298274040222e-10,1.0,0.0
instances/N100T15/N100T15P1W20DD_SF1.dat,esls,0.0,0.0,2.0,15.0,20.0,100.0,363016.520303,363016.520303,0.0,2.6803767681121826,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,363066.73946,15.783434172,3.0,2.0,2.0,600.0,0.0,1.0,363016.520303,61.995548561,13.0,0.0,0.01383193543829064,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W20DD_SF2.dat,esls,0.0,0.0,2.0,15.0,20.0,100.0,381440.179416,381440.179416,1.5259971039911327e-14,2.8235578536987305,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,381638.4394480001,16.682446773000002,3.0,2.0,2.0,600.0,0.0,1.0,381440.179416,65.92367168800001,14.0,0.0,0.05194970199722036,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W20DD_SF3.dat,esls,0.0,0.0,2.0,15.0,20.0,100.0,377128.657829,377128.657829,0.0,2.7154879570007324,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,377190.415016,15.586452145,3.0,2.0,2.0,600.0,0.0,1.0,377128.657829,68.279224582,14.0,0.0,0.01637294706902626,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W20DD_SF4.dat,esls,0.0,0.0,2.0,15.0,20.0,100.0,371289.764006,371289.764006,1.567715206728047e-14,2.7648658752441406,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,371355.084611,15.857424095,3.0,2.0,2.0,600.0,0.0,1.0,371289.764006,77.53904906,14.0,0.0,0.017589796856676852,0.0,0.0,1.0,0.0
instances/N100T15/N100T15P1W20DD_SF5.dat,esls,0.0,0.0,2.0,15.0,20.0,100.0,356616.402985,356616.40298500005,1.6322205155525534e-14,3.247252941131592,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,356713.2801389999,17.044240566000003,3.0,2.0,2.0,600.0,0.0,1.0,356616.40298500005,72.214202683,14.0,1.6322205155525537e-14,0.027158269510493323,0.0,0.0,1.0,0.0
instances/N200T15/N200T15P1W5DD_SF1.dat,esls,0.0,0.0,1.5,15.0,5.0,200.0,406210.0110959998,406210.0110959998,0.0,69.44763112068176,6311.0,1.0,rffoesls,1.0,3.0,2.0,60.0,406695.28292400006,29.88646931,3.0,2.0,2.0,600.0,0.0,1.0,406210.011096,554.0584015960001,14.0,4.298835035336768e-14,0.11932074168924359,-4.29883503533677e-14,-1.7462298274040222e-10,1.0,0.0
instances/N200T15/N200T15P1W5DD_SF2.dat,esls,0.0,0.0,1.5,15.0,5.0,200.0,409446.254869,409446.254869,0.0,119.5151309967041,8337.0,1.0,rffoesls,1.0,3.0,2.0,60.0,409582.689298,33.60649395,3.0,2.0,2.0,600.0,0.0,1.0,409446.254869,600.0687497659999,13.0,0.0,0.033310594555120414,0.0,0.0,1.0,0.0
instances/N200T15/N200T15P1W5DD_SF3.dat,esls,0.0,0.0,1.5,15.0,5.0,200.0,419250.741662,419250.741662,1.3883734750884336e-14,17.722986936569214,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,419368.704754,28.305868133,3.0,2.0,2.0,600.0,0.0,1.0,419250.741662,180.602555019,13.0,0.0,0.028128730318393105,0.0,0.0,1.0,0.0
instances/N200T15/N200T15P1W5DD_SF4.dat,esls,0.0,0.0,1.5,15.0,5.0,200.0,426665.047194,426665.047194,1.3642472308494726e-14,28.72211217880249,6472.0,1.0,rffoesls,1.0,3.0,2.0,60.0,426915.180556,32.006214107999995,3.0,2.0,2.0,600.0,0.0,1.0,426665.047194,231.389038827,15.0,0.0,0.05859088020112752,0.0,0.0,1.0,0.0
instances/N200T15/N200T15P1W5DD_SF5.dat,esls,0.0,0.0,1.5,15.0,5.0,200.0,416177.4119629996,416177.4119629996,0.0,57.4855170249939,5247.0,1.0,rffoesls,1.0,3.0,2.0,60.0,416449.566938,30.992468737,3.0,2.0,2.0,600.0,0.0,1.0,416177.4119629999,465.4294884,13.0,6.993130722654685e-14,0.0653512445699309,-6.99313072265469e-14,-2.9103830456733704e-10,1.0,0.0
instances/N200T30/N200T30P1W15DD_SF1.dat,esls,0.0,0.0,1.5,30.0,15.0,200.0,994717.3000651976,996203.9449549988,0.1492309779869971,600.0143139362335,2393.0,0.0,rffoesls,1.0,3.0,2.0,60.0,1442510.693789,62.720527533,3.0,2.0,2.0,600.0,0.0,1.0,997521.257732,600.0199664099999,11.0,0.2810925225972141,30.848259078631816,-0.1322332423669216,-1317.312777001178,0.0,0.0
instances/N200T30/N200T30P1W15DD_SF2.dat,esls,0.0,0.0,1.5,30.0,15.0,200.0,996800.8057103034,998155.671085999,0.1357368810239321,600.0314400196075,2300.0,0.0,rffoesls,1.0,3.0,2.0,60.0,1429915.4641579995,61.734824217,3.0,2.0,2.0,600.0,0.0,1.0,1000964.9625309996,600.9938638390001,10.0,0.4160142439118826,29.998311954727047,-0.2814482276040207,-2809.291445000563,0.0,0.0
instances/N200T30/N200T30P1W15DD_SF3.dat,esls,0.0,0.0,1.5,30.0,15.0,200.0,954876.6940599995,954876.6940599995,0.0,314.3340468406677,2711.0,1.0,rffoesls,1.0,3.0,2.0,60.0,1331430.760267,59.977730416,3.0,2.0,2.0,600.0,0.0,1.0,954876.69406,600.0243314749999,13.0,4.8766640782467285e-14,28.281911267506487,-4.8766640782467303e-14,-4.656612873077393e-10,1.0,0.0
instances/N200T30/N200T30P1W15DD_SF4.dat,esls,0.0,0.0,1.5,30.0,15.0,200.0,974897.1645479024,976706.5394650002,0.1852526674070228,600.0284509658813,1936.0,0.0,rffoesls,1.0,3.0,2.0,60.0,1431252.537178,63.228227117,3.0,2.0,2.0,600.0,0.0,1.0,979827.4757279998,600.0319807829998,12.0,0.5031815602470465,31.54055973518655,-0.3195367428080478,-3120.9362629996613,0.0,0.0
instances/N200T30/N200T30P1W15DD_SF5.dat,esls,0.0,0.0,1.5,30.0,15.0,200.0,1001969.244138,1001969.244138,0.0,330.03055810928345,3568.0,1.0,rffoesls,1.0,3.0,2.0,60.0,1405308.144585,60.795296338,3.0,2.0,2.0,600.0,0.0,1.0,1001969.2441380004,600.0394331,11.0,4.647460887967178e-14,28.70110032459173,-4.6474608879671796e-14,-4.656612873077393e-10,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF1.dat,esls,0.0,0.0,1.75,30.0,20.0,50.0,502276.786135,502276.78613500006,2.3177523835562083e-14,23.25183486938477,935.0,1.0,rffoesls,1.0,3.0,2.0,60.0,505300.93707197177,41.874774274,3.0,2.0,2.0,600.0,0.0,1.0,502276.7861349729,600.0247462960001,22.0,-5.400363053686257e-12,0.5984851234440026,5.411951815603746e-12,2.718297764658928e-08,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF2.dat,esls,0.0,0.0,1.75,30.0,20.0,50.0,537103.463208,537103.4632080001,2.1674654847989973e-14,8.753952980041504,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,537619.2297100001,38.11568928300001,3.0,2.0,2.0,600.0,0.0,1.0,537103.4632079618,564.507169142,32.0,-7.109286790141217e-12,0.09593527789483183,7.1309614449887005e-12,3.8300640881061554e-08,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF3.dat,esls,0.0,0.0,1.75,30.0,20.0,50.0,484709.771743,484709.771743,0.0,23.91622519493103,271.0,1.0,rffoesls,1.0,3.0,2.0,60.0,485592.1239969721,38.486096818,3.0,2.0,2.0,600.0,0.0,1.0,484709.7717429814,600.0385405239998,23.0,-3.842805030591852e-12,0.1817064590603235,3.842805030591704e-12,1.862645149230957e-08,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF4.dat,esls,0.0,0.0,1.75,30.0,20.0,50.0,515078.305727,515078.305727,0.0,23.13540291786194,435.0,1.0,rffoesls,1.0,3.0,2.0,60.0,516858.237721,38.025084462,3.0,2.0,2.0,600.0,0.0,1.0,515078.3057269999,600.014079922,25.0,-2.260148030552793e-14,0.34437527819009195,2.2601480305527925e-14,1.1641532182693481e-10,1.0,0.0
instances/N50T30/N50T30P1W20DD_SF5.dat,esls,0.0,0.0,1.75,30.0,20.0,50.0,504509.725459,504509.725459,0.0,25.219238996505737,183.0,1.0,rffoesls,1.0,3.0,2.0,60.0,508365.092491966,40.478260254000006,3.0,2.0,2.0,600.0,0.0,1.0,504509.725459,600.0087412409999,26.0,0.0,0.7583854772693551,0.0,0.0,1.0,0.0
instances/N50T15/N50T15P1W5DD_SF1.dat,esls,0.0,0.0,2.0,15.0,5.0,50.0,178109.50569299998,178109.50569299998,0.0,0.9286940097808838,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,178140.700436,12.782623330000002,3.0,2.0,2.0,600.0,0.0,1.0,178109.50569299998,31.459804707000004,14.0,0.0,0.01751129468093472,0.0,0.0,1.0,0.0
instances/N50T15/N50T15P1W5DD_SF2.dat,esls,0.0,0.0,2.0,15.0,5.0,50.0,179213.330893,179213.330893,0.0,1.4237771034240725,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,179246.121315,12.962087872,3.0,2.0,2.0,600.0,0.0,1.0,179213.33089299995,35.06349579900001,14.0,-3.247953744480121e-14,0.01829351829734969,3.2479537444801196e-14,5.820766091346741e-11,1.0,0.0
instances/N50T15/N50T15P1W5DD_SF3.dat,esls,0.0,0.0,2.0,15.0,5.0,50.0,172926.188852,172926.188852,0.0,0.9214060306549072,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,172932.026035,12.978199894,3.0,2.0,2.0,600.0,0.0,1.0,172926.188852,28.297326758,12.0,0.0,0.003375420466544818,0.0,0.0,1.0,0.0
instances/N50T15/N50T15P1W5DD_SF4.dat,esls,0.0,0.0,2.0,15.0,5.0,50.0,181203.195634,181203.195634,0.0,1.6432209014892578,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,181273.511688,13.849120107,3.0,2.0,2.0,600.0,0.0,1.0,181203.19563399997,38.289330905,15.0,-1.6061433328978677e-14,0.03879003244613551,1.6061433328978673e-14,2.9103830456733704e-11,1.0,0.0
instances/N50T15/N50T15P1W5DD_SF5.dat,esls,0.0,0.0,2.0,15.0,5.0,50.0,184048.834831,184048.834831,0.0,0.9807369709014891,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,184850.320271,13.610003763999998,3.0,2.0,2.0,600.0,0.0,1.0,184048.834831,33.298197951000006,14.0,0.0,0.43358617871205196,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W10DD_SF1.dat,esls,0.0,0.0,1.75,30.0,10.0,50.0,408925.466377,408925.466377,0.0,9.220202207565308,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,409713.237063,32.300621894,3.0,2.0,2.0,600.0,0.0,1.0,408925.4663770001,471.962173768,29.0,2.846859180924873e-14,0.19227367210465662,-2.8468591809248736e-14,-1.1641532182693481e-10,1.0,0.0
instances/N50T30/N50T30P1W10DD_SF2.dat,esls,0.0,0.0,1.75,30.0,10.0,50.0,417777.8418300001,417777.8418300001,0.0,9.972668886184692,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,418064.1300210001,32.77565520499999,3.0,2.0,2.0,600.0,0.0,1.0,417777.84182999993,471.5462955439999,30.0,-4.1798047971021624e-14,0.068479491647799,4.179804797102161e-14,1.7462298274040222e-10,1.0,0.0
instances/N50T30/N50T30P1W10DD_SF3.dat,esls,0.0,0.0,1.75,30.0,10.0,50.0,411063.710177,411063.710177,0.0,22.57304096221924,994.0,1.0,rffoesls,1.0,3.0,2.0,60.0,411225.4042216,33.179148698000006,3.0,2.0,2.0,600.0,0.0,1.0,411063.710177,600.012667038,29.0,0.0,0.0393200524432763,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W10DD_SF4.dat,esls,0.0,0.0,1.75,30.0,10.0,50.0,428758.191379,428758.191379,0.0,19.642658233642575,573.0,1.0,rffoesls,1.0,3.0,2.0,60.0,429172.393732,35.560747308,3.0,2.0,2.0,600.0,0.0,1.0,428758.191379,600.0118306740003,25.0,0.0,0.09651188171684975,0.0,0.0,1.0,0.0
instances/N50T30/N50T30P1W10DD_SF5.dat,esls,0.0,0.0,1.75,30.0,10.0,50.0,402322.8778271792,402323.213782,8.350371275804347e-05,12.364696025848389,1.0,0.0,rffoesls,1.0,3.0,2.0,60.0,402409.223266,32.565729578,3.0,2.0,2.0,600.0,0.0,1.0,402323.213782,506.7822796220001,29.0,8.350371275804344e-05,0.021373636345090995,0.0,0.0,1.0,0.0
instances/N100T30/N100T30P1W10DD_SF1.dat,esls,0.0,0.0,1.5,30.0,10.0,100.0,607807.443275,607807.443275,0.0,46.273744106292725,3599.0,1.0,rffoesls,1.0,3.0,2.0,60.0,612396.117262,51.952138205,3.0,2.0,2.0,600.0,0.0,1.0,607807.443275,599.5874952970001,19.0,0.0,0.7492983475329342,0.0,0.0,1.0,0.0
instances/N100T30/N100T30P1W10DD_SF2.dat,esls,0.0,0.0,1.5,30.0,10.0,100.0,649955.7039179999,649955.7039179999,0.0,47.91036510467529,2685.0,1.0,rffoesls,1.0,3.0,2.0,60.0,662899.5896319,50.63304740000001,3.0,2.0,2.0,600.0,0.0,1.0,649955.703918,600.0157480470001,21.0,1.7911270125821075e-14,1.9526163413508153,-1.7911270125821078e-14,-1.1641532182693481e-10,1.0,0.0
instances/N100T30/N100T30P1W10DD_SF3.dat,esls,0.0,0.0,1.5,30.0,10.0,100.0,645926.806996,645926.806996,0.0,12.58138108253479,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,648036.7364077499,45.28196105000001,3.0,2.0,2.0,600.0,0.0,1.0,645926.8069959999,600.0185394490002,26.0,-1.8022989689550963e-14,0.3255879324752462,1.802298968955096e-14,1.1641532182693481e-10,1.0,0.0
instances/N100T30/N100T30P1W10DD_SF4.dat,esls,0.0,0.0,1.5,30.0,10.0,100.0,609879.065144,609879.065144,0.0,25.575582027435303,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,612537.446363,51.236881903,3.0,2.0,2.0,600.0,0.0,1.0,609879.0651439999,600.0284745760002,22.0,-1.9088263309947808e-14,0.43399489039967826,1.9088263309947802e-14,1.1641532182693481e-10,1.0,0.0
instances/N100T30/N100T30P1W10DD_SF5.dat,esls,0.0,0.0,1.5,30.0,10.0,100.0,642867.170404,642867.170404,0.0,21.478698015213013,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,648102.0443869999,49.90096279,3.0,2.0,2.0,600.0,0.0,1.0,642867.170404,600.0177332430001,22.0,0.0,0.8077237262769763,0.0,0.0,1.0,0.0
instances/N200T15/N200T15P1W10DD_SF1.dat,esls,0.0,0.0,1.75,15.0,10.0,200.0,432725.109807,432725.109807,0.0,16.331652879714966,1.0,1.0,rffoesls,1.0,3.0,2.0,60.0,432994.829849,29.265816332,3.0,2.0,2.0,600.0,0.0,1.0,432725.109807,224.905756369,13.0,0.0,0.06229174655366241,0.0,0.0,1.0,0.0
