instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF1.dat;echelon;1.5;0.0;0.0;413903.2468839993;413903.2468839993;0.0;20.1488299369812;7908;1 
instances/N50T15/N50T15P1W5DD_SF2.dat;echelon;1.5;0.0;0.0;416755.5719969995;416755.5719969995;0.0;57.067134141922;11885;1 
instances/N50T15/N50T15P1W5DD_SF3.dat;echelon;1.5;0.0;0.0;395755.4196589992;395755.4196589992;0.0;44.52968096733093;12299;1 
instances/N50T15/N50T15P1W5DD_SF4.dat;echelon;1.5;0.0;0.0;434487.5525279993;434487.5525279993;0.0;69.93864393234253;13382;1 
instances/N50T15/N50T15P1W5DD_SF5.dat;echelon;1.5;0.0;0.0;443416.78999199957;443416.7899919999;7.876245856344445e-14;39.13152480125427;24171;1 

