instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;2.0;1;4;2;120;429206.2630203332;4.298211377
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;2.0;1;4;2;120;450775.73390999855;5.882681783
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;2.0;1;4;2;120;466774.99491699995;5.77306295
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;2.0;1;4;2;120;358642.94379266625;7.470369969000001
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;2.0;1;4;2;120;456481.2061629997;6.08119311
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;2.0;1;4;2;120;450809.5737626656;18.25933999
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;2.0;1;4;2;120;430091.33292566636;24.740492509000003
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;2.0;1;4;2;120;452933.34094666666;59.92737870900001
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;2.0;1;4;2;120;429735.8440699999;22.796071794
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;2.0;1;4;2;120;479404.2752930001;31.44374743
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;2.0;1;4;2;120;487071.54852399975;22.75356509
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;2.0;1;4;2;120;459825.8450806667;40.91146181
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;2.0;1;4;2;120;475507.94057733315;17.580073711
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;2.0;1;4;2;120;460021.1861456665;15.56413382
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;2.0;1;4;2;120;473726.59843899973;32.712297484
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;2.0;1;4;2;120;501379.09556299984;16.305582209
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;2.0;1;4;2;120;523763.9296149998;17.957842112999998
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;2.0;1;4;2;120;526979.375089;35.494984431
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;2.0;1;4;2;120;475053.05902066646;33.551751691
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;2.0;1;4;2;120;561141.9482100001;15.663157925999998
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;2.0;1;4;2;120;723908.0944349999;19.377006707
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;2.0;1;4;2;120;732466.5720859994;24.635993495
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;2.0;1;4;2;120;708649.5495379996;20.827955305
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;2.0;1;4;2;120;878311.0665770002;17.717925118
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;2.0;1;4;2;120;772103.7006216666;17.551348296000004
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;2.0;1;4;2;120;946256.5508269998;69.636055122
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;2.0;1;4;2;120;938821.1176209997;52.996070323999994
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;2.0;1;4;2;120;864161.9014439998;77.860559428
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;2.0;1;4;2;120;971159.7925069996;79.284390821
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;2.0;1;4;2;120;909428.5798966668;41.370518605
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;2.0;1;4;2;120;1.006394713332332e6;79.34158887299999
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;2.0;1;4;2;120;955698.4353099999;62.536237602
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;2.0;1;4;2;120;996217.9185249998;86.85910215
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;2.0;1;4;2;120;870205.8795493334;74.261769558
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;2.0;1;4;2;120;989072.1310490001;70.563178885
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;2.0;1;4;2;120;909310.5495126667;86.71813437200001
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;2.0;1;4;2;120;1.078141082494333e6;81.664111826
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;2.0;1;4;2;120;917301.9586229997;73.664733954
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;2.0;1;4;2;120;1.0562561063003335e6;71.421679881
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;2.0;1;4;2;120;1.041511393187e6;62.019529102
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;2.0;1;4;2;120;455934.1388926665;15.113389776
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;2.0;1;4;2;120;472911.70234366466;8.181682758
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;2.0;1;4;2;120;426008.3702526656;11.108890699000002
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;2.0;1;4;2;120;526622.5643426661;13.913687662000001
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;2.0;1;4;2;120;475618.7631979995;23.754524635
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;2.0;1;4;2;120;507878.49426899897;38.015485745
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;2.0;1;4;2;120;566107.1136823327;66.31023508
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;2.0;1;4;2;120;567136.9078419993;51.720600835999996
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;2.0;1;4;2;120;526091.8925096666;37.318594116
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;2.0;1;4;2;120;567974.103277998;45.037549923
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;2.0;1;4;2;120;609021.961946666;44.773629209
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;2.0;1;4;2;120;525017.3995693325;63.634738483
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;2.0;1;4;2;120;530393.7250966664;62.028991693
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;2.0;1;4;2;120;513929.84558766487;46.604731562000005
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;2.0;1;4;2;120;587051.9025159999;66.49512116400001
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;2.0;1;4;2;120;663223.0199596655;61.879628197
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;2.0;1;4;2;120;557278.681914664;64.94733048600001
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;2.0;1;4;2;120;571351.0017319992;62.00777198200001
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;2.0;1;4;2;120;675107.3469489994;61.767006176
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;2.0;1;4;2;120;645792.249246666;62.544655677
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;2.0;1;4;2;120;950352.3531369985;34.41770367
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;2.0;1;4;2;120;861859.0097603328;39.500299638
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;2.0;1;4;2;120;949842.4550579985;58.365180959999996
instances/N100T30/N100T30P1W5DD_SF9.dat;100;30;5;2.0;1;4;2;120;873283.9387766658;42.418177261
instances/N100T30/N100T30P1W5DD_SF10.dat;100;30;5;2.0;1;4;2;120;904488.4479549986;39.637015240000004
instances/N100T30/N100T30P1W10DD_SF6.dat;100;30;10;2.0;1;4;2;120;943983.2309119984;53.603578283999994
instances/N100T30/N100T30P1W10DD_SF7.dat;100;30;10;2.0;1;4;2;120;927334.0726699993;57.405363451999996
instances/N100T30/N100T30P1W10DD_SF8.dat;100;30;10;2.0;1;4;2;120;1.0653363762420658e6;59.492820938
instances/N100T30/N100T30P1W10DD_SF9.dat;100;30;10;2.0;1;4;2;120;1.1403377839656647e6;56.40346471400001
instances/N100T30/N100T30P1W10DD_SF10.dat;100;30;10;2.0;1;4;2;120;888304.418254999;95.59712409699999
instances/N100T30/N100T30P1W15DD_SF6.dat;100;30;15;2.0;1;4;2;120;1.0030241046329996e6;86.82224338900001
instances/N100T30/N100T30P1W15DD_SF7.dat;100;30;15;2.0;1;4;2;120;1.096746803117664e6;90.282938253
instances/N100T30/N100T30P1W15DD_SF8.dat;100;30;15;2.0;1;4;2;120;1.0256545506059993e6;82.60046038200001
instances/N100T30/N100T30P1W15DD_SF9.dat;100;30;15;2.0;1;4;2;120;1.1625549004759993e6;92.278287273
instances/N100T30/N100T30P1W15DD_SF10.dat;100;30;15;2.0;1;4;2;120;1.057024139288664e6;93.51583400199999
instances/N100T30/N100T30P1W20DD_SF6.dat;100;30;20;2.0;1;4;2;120;1.2712298739633337e6;91.922242653
instances/N100T30/N100T30P1W20DD_SF7.dat;100;30;20;2.0;1;4;2;120;1.1558367484343322e6;92.47202391
instances/N100T30/N100T30P1W20DD_SF8.dat;100;30;20;2.0;1;4;2;120;1.1100233041096656e6;92.898173479
instances/N100T30/N100T30P1W20DD_SF9.dat;100;30;20;2.0;1;4;2;120;1.0940986731219974e6;93.13226470000001
instances/N100T30/N100T30P1W20DD_SF10.dat;100;30;20;2.0;1;4;2;120;1.2445579790736656e6;92.43156684799999
instances/N200T15/N200T15P1W5DD_SF6.dat;200;15;5;2.0;1;4;2;120;532060.5203013326;91.54555894
instances/N200T15/N200T15P1W5DD_SF7.dat;200;15;5;2.0;1;4;2;120;531409.6404513324;61.65176579
instances/N200T15/N200T15P1W5DD_SF8.dat;200;15;5;2.0;1;4;2;120;538228.0567657956;67.11596017800001
instances/N200T15/N200T15P1W5DD_SF9.dat;200;15;5;2.0;1;4;2;120;542604.3747486665;64.083787729
instances/N200T15/N200T15P1W5DD_SF10.dat;200;15;5;2.0;1;4;2;120;468662.5189703334;64.988463923
instances/N200T15/N200T15P1W10DD_SF6.dat;200;15;10;2.0;1;4;2;120;571997.6659549989;91.574725083
instances/N200T15/N200T15P1W10DD_SF7.dat;200;15;10;2.0;1;4;2;120;634998.2295289998;91.243448289
instances/N200T15/N200T15P1W10DD_SF8.dat;200;15;10;2.0;1;4;2;120;619609.782979;91.705109835
instances/N200T15/N200T15P1W10DD_SF9.dat;200;15;10;2.0;1;4;2;120;631361.0130579988;91.44597595
instances/N200T15/N200T15P1W10DD_SF10.dat;200;15;10;2.0;1;4;2;120;636733.7202139999;91.35739728
instances/N200T15/N200T15P1W15DD_SF6.dat;200;15;15;2.0;1;4;2;120;674569.8708246666;91.198328209
instances/N200T15/N200T15P1W15DD_SF7.dat;200;15;15;2.0;1;4;2;120;648900.6901353323;91.045338056
instances/N200T15/N200T15P1W15DD_SF8.dat;200;15;15;2.0;1;4;2;120;714174.4123419984;90.589684797
instances/N200T15/N200T15P1W15DD_SF9.dat;200;15;15;2.0;1;4;2;120;741850.8510973335;91.040203454
instances/N200T15/N200T15P1W15DD_SF10.dat;200;15;15;2.0;1;4;2;120;665573.342899997;91.45570961
instances/N200T15/N200T15P1W20DD_SF6.dat;200;15;20;2.0;1;4;2;120;743216.0865406677;90.98092808700001
instances/N200T15/N200T15P1W20DD_SF7.dat;200;15;20;2.0;1;4;2;120;701273.747982998;90.98514824300001
instances/N200T15/N200T15P1W20DD_SF8.dat;200;15;20;2.0;1;4;2;120;805800.9430509999;91.117921551
instances/N200T15/N200T15P1W20DD_SF9.dat;200;15;20;2.0;1;4;2;120;697295.1454559984;91.411729525
instances/N200T15/N200T15P1W20DD_SF10.dat;200;15;20;2.0;1;4;2;120;788199.9256463333;91.051952324
instances/N200T30/N200T30P1W5DD_SF6.dat;200;30;5;2.0;1;4;2;120;1.0393025802199965e6;102.531527895
instances/N200T30/N200T30P1W5DD_SF7.dat;200;30;5;2.0;1;4;2;120;1.1271673669389961e6;95.159413109
instances/N200T30/N200T30P1W5DD_SF8.dat;200;30;5;2.0;1;4;2;120;1.0748136937239866e6;94.08937449999999
instances/N200T30/N200T30P1W5DD_SF9.dat;200;30;5;2.0;1;4;2;120;1.0048842741419983e6;94.59252015599999
instances/N200T30/N200T30P1W5DD_SF10.dat;200;30;5;2.0;1;4;2;120;1.0663179703473293e6;96.777327626
instances/N200T30/N200T30P1W10DD_SF6.dat;200;30;10;2.0;1;4;2;120;1.330547706253989e6;99.14656208400001
instances/N200T30/N200T30P1W10DD_SF7.dat;200;30;10;2.0;1;4;2;120;1.2274188492519977e6;103.636664867
instances/N200T30/N200T30P1W10DD_SF8.dat;200;30;10;2.0;1;4;2;120;1.1679570134679985e6;105.891630691
instances/N200T30/N200T30P1W10DD_SF9.dat;200;30;10;2.0;1;4;2;120;1.1713134421617512e6;105.756702372
instances/N200T30/N200T30P1W10DD_SF10.dat;200;30;10;2.0;1;4;2;120;1.1227441930089965e6;105.694548724
instances/N200T30/N200T30P1W15DD_SF6.dat;200;30;15;2.0;1;4;2;120;1.340606284995329e6;105.65205588999999
instances/N200T30/N200T30P1W15DD_SF7.dat;200;30;15;2.0;1;4;2;120;1.3602711772949945e6;105.68770927999999
instances/N200T30/N200T30P1W15DD_SF8.dat;200;30;15;2.0;1;4;2;120;1.269216249365998e6;105.845282444
instances/N200T30/N200T30P1W15DD_SF9.dat;200;30;15;2.0;1;4;2;120;1.4236762267969968e6;105.748797069
instances/N200T30/N200T30P1W15DD_SF10.dat;200;30;15;2.0;1;4;2;120;1.3982605245149978e6;105.937998681
instances/N200T30/N200T30P1W20DD_SF6.dat;200;30;20;2.0;1;4;2;120;1.3635133396531187e6;105.891813935
