instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;1;2;4;120;510129.1622129999;8.195079025
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;1;2;4;120;538949.1407809999;9.519691147
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;1;2;4;120;557534.77723;6.6797422310000005
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;1;2;4;120;423672.42435399996;7.28871428
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;1;2;4;120;549122.7062649997;9.527988049
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;1;2;4;120;534329.2219949998;35.435828102
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;1;2;4;120;509015.11083;41.709111009
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;1;2;4;120;538437.110522;39.616515254999996
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;1;2;4;120;504810.65547699993;26.909588668999998
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;1;2;4;120;571995.0565350001;29.682290089000002
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;1;2;4;120;574763.6195379999;40.75220576899999
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;1;2;4;120;543799.0557220001;40.596735204
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;1;2;4;120;565833.8446389999;43.016654124999995
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;1;2;4;120;545169.4388389998;29.560301533
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;1;2;4;120;561414.4341859999;37.98480694599999
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;1;2;4;120;595175.6761289999;36.974815258999996
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;1;2;4;120;630873.708971;46.503092208
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;1;2;4;120;623028.542379;35.627670132
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;1;2;4;120;564105.7424049996;38.562816223
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;1;2;4;120;669550.6911770001;49.08251912400001
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;1;2;4;120;897214.0608029999;30.000195938000005
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;1;2;4;120;901297.5126909998;30.867806619
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;1;2;4;120;879842.4684070001;29.162781689000003
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;1;2;4;120;1.1033025573560004e6;26.094676631
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;1;2;4;120;952333.3923309997;24.581321533999997
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;1;2;4;120;1.1608325044859997e6;73.342570688
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;1;2;4;120;1.147386864954999e6;63.661275182
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;1;2;4;120;1.0580426547730002e6;66.03860447
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;1;2;4;120;1.201543252812e6;75.418053678
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;1;2;4;120;1.119572340812e6;71.541192913
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;1;2;4;120;1.218031574362e6;89.019830242
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;1;2;4;120;1.1572031111469995e6;80.561307456
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;1;2;4;120;1.2036234503640002e6;86.32404428099998
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;1;2;4;120;1.041417164147e6;86.53543386000001
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;1;2;4;120;1.2052437428999995e6;89.821657337
