instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;1;4;3;120;509376.3842809999;8.104824705
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;1;4;3;120;538705.2072719999;10.837998057
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;1;4;3;120;557534.7772299999;7.808104968
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;1;4;3;120;423300.05989599996;6.372865446
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;1;4;3;120;550802.76401;9.411742265
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;1;4;3;120;536874.6778989998;28.910445532
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;1;4;3;120;509134.996221;40.936660045
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;1;4;3;120;537923.5297339999;45.501207830000006
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;1;4;3;120;506576.8694409998;53.546862172
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;1;4;3;120;573178.299202;44.669086492999995
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;1;4;3;120;575284.954946;48.978045487
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;1;4;3;120;542687.240058;42.862891035
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;1;4;3;120;566715.084648;43.849434218
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;1;4;3;120;542923.308092;34.59019104
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;1;4;3;120;562303.5126889998;61.116631364
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;1;4;3;120;595829.8602979999;61.092718062
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;1;4;3;120;629194.8183879999;47.682464638000006
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;1;4;3;120;623010.0585949998;47.465116361
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;1;4;3;120;562158.6045009999;49.788168861
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;1;4;3;120;669395.959174;42.754955404
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;1;4;3;120;894476.5212399999;22.998814216000003
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;1;4;3;120;898066.6663769999;22.412945900999997
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;1;4;3;120;877261.2204729997;37.733064933
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;1;4;3;120;1.103476673046e6;35.522466686
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;1;4;3;120;955249.7982329996;40.600060404000004
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;1;4;3;120;1.1615755263539993e6;79.760154369
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;1;4;3;120;1.149608453652e6;65.70073333799999
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;1;4;3;120;1.056109599114e6;65.24542126499999
