instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;1;4;4;120;510113.1160309998;16.12630774
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;1;4;4;120;538949.1407809999;22.310735758
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;1;4;4;120;558651.2942169999;31.719843315
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;1;4;4;120;423506.73178999993;40.737545319
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;1;4;4;120;548719.827176;27.197730763
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;1;4;4;120;534433.777956;43.773779785
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;1;4;4;120;509511.426329;61.077363471000005
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;1;4;4;120;538431.9560079998;48.79097005
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;1;4;4;120;505196.8096709999;61.063124117
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;1;4;4;120;570844.9163979999;37.100605056
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;1;4;4;120;574612.4087459999;60.991720879999995
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;1;4;4;120;544485.867859;61.138169133000005
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;1;4;4;120;565847.0862709999;61.11843128100001
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;1;4;4;120;543903.3428679999;60.987089925999996
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;1;4;4;120;561334.433663;60.930360580000006
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;1;4;4;120;595168.451774;60.988019387
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;1;4;4;120;630596.5132919998;61.038383163000006
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;1;4;4;120;623756.9902049997;54.447498866
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;1;4;4;120;562606.4462629999;61.207163084
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;1;4;4;120;668173.8209740003;56.321409973
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;1;4;4;120;894986.9643479998;53.413808158
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;1;4;4;120;901027.9639559997;54.945151327
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;1;4;4;120;877694.6707440002;58.40799259700001
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;1;4;4;120;1.1024835140139994e6;64.471086796
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;1;4;4;120;957645.2105559998;67.525475455
