instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;1;3;4;120;510354.2734149999;22.934096485999998
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;1;3;4;120;538502.8134729997;11.115376495
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;1;3;4;120;557438.8471829998;13.186808503
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;1;3;4;120;423914.89836499986;11.401443408
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;1;3;4;120;549652.761301;8.978417523
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;1;3;4;120;535738.154364;40.697225706000005
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;1;3;4;120;509123.3755949999;51.219582688
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;1;3;4;120;538382.902459;52.03983034
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;1;3;4;120;505190.00856900006;52.319282128
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;1;3;4;120;571936.3325649999;42.927399842
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;1;3;4;120;575294.462603;48.766794141999995
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;1;3;4;120;543009.1073669998;38.729709647
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;1;3;4;120;566373.754722;38.718151883000004
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;1;3;4;120;542923.401782;39.678506574
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;1;3;4;120;562388.1067289999;55.61729322699999
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;1;3;4;120;596551.400362;49.724509915999995
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;1;3;4;120;630276.325899;56.061243790000006
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;1;3;4;120;623706.1360709998;54.509565845
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;1;3;4;120;562095.5342523728;52.13090997
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;1;3;4;120;669930.5149500002;51.571549247
